startid,endid,edist,footdistkm,bikedistkm,cardistkm
E00008615,E00008634,0.6028844830255757,0.777134,0.777134,0.777135
E00176244,E00176282,0.6029742039763687,0.770807,0.795188,0.877896
E00009219,E00009163,0.6059682152720437,0.701006,0.724529,1.043572
E00009168,E00009184,0.606946656636395,0.760138,1.007705,1.22222
E00176231,E00008922,0.607807135412197,0.768415,0.768415,2.41668
E00009219,E00176286,0.6084818123336422,0.6495420000000001,0.8557440000000001,0.852133
E00008938,E00008918,0.6086093796352448,0.758908,0.758908,3.0972210000000002
E00176231,E00009207,0.6089512261536231,0.8090069999999999,0.838442,1.694937
E00009219,E00009157,0.6097882819241075,0.737888,0.799947,1.446681
E00176218,E00008838,0.6102392538881973,0.724152,0.8596269999999999,0.859582
E00176227,E00008611,0.6113796974490557,0.82629,0.849506,1.666529
E00009219,E00008623,0.6119545699298057,0.7423609999999999,0.7878569999999999,0.8788189999999999
E00009168,E00009218,0.6190836506321522,0.966486,1.2642200000000001,1.260878
E00176244,E00176234,0.6192286066792818,0.672122,0.846285,2.364216
E00176231,E00008909,0.6202857042210383,0.8039109999999999,0.8039109999999999,2.664555
E00176329,E00008748,0.621243625671094,0.906318,0.909024,0.8929790000000001
E00176218,E00008725,0.6216141001916146,0.8612770000000001,0.7817670000000001,1.608848
E00008615,E00009223,0.6219630406390964,0.800907,0.9125850000000001,1.3639949999999998
E00008615,E00008631,0.6231254142931839,0.823967,1.012743,1.463983
E00009219,E00008937,0.6232969149137791,0.9322809999999999,1.271422,1.408177
E00009219,E00009185,0.6241227345169466,0.7895420000000001,1.181128,1.2627739999999998
E00008615,E00008629,0.6245549229268256,0.851803,0.928412,1.2658889999999998
E00009219,E00008642,0.6247557533476356,0.7804070000000001,0.891557,1.701092
E00009168,E00009213,0.6249618435744547,0.850294,1.2194990000000001,1.3579970000000001
E00176218,E00176301,0.6250658400144876,0.855804,0.855804,0.855804
E00176329,E00176312,0.6258225984350759,0.82909,1.053137,1.080114
E00008615,E00008921,0.6262683517989449,0.8947999999999999,0.9476950000000001,0.895694
E00176218,E00176306,0.6280520481775224,0.831036,0.980422,1.291843
E00009219,E00176316,0.6288558803135773,0.848661,1.215756,1.458052
E00176218,E00176253,0.6299182799577422,1.0805,1.087043,1.391446
E00008938,E00009202,0.630687907277389,0.803797,0.803797,1.23876
E00176218,E00008752,0.6346871989413828,0.983375,0.871294,1.4298320000000002
E00009219,E00008628,0.6349581963223918,0.79998,0.8678060000000001,0.86454
E00009219,E00008641,0.6363539305151102,0.902476,1.013626,1.55051
E00176218,E00008721,0.6364943079400767,0.926803,0.9387300000000001,1.420186
E00008615,E00008940,0.6376152698249415,0.820962,0.820962,1.246081
E00008892,E00176281,0.6381161815217993,0.9777659999999999,0.976962,1.078498
E00009168,E00009201,0.6403960198291171,0.842808,1.29155,1.488499
E00008892,E00008900,0.6409844620807589,0.9325330000000001,0.953717,1.654942
E00176227,E00008634,0.6410081730157379,0.849986,1.308653,2.046319
E00009219,E00008939,0.6415585270986786,1.001299,1.15743,1.399218
E00008938,E00009203,0.6415906998305252,1.044736,1.043094,2.344709
E00008615,E00009222,0.6420771863919154,0.819121,0.951765,1.4891679999999998
E00009168,E00009186,0.643242683216875,0.894794,1.214426,1.256547
E00008938,E00008618,0.6454284186778461,0.875535,0.873893,2.0017709999999997
E00008615,E00008935,0.6454715138562824,0.8510800000000001,1.0070510000000001,0.9321929999999999
E00008938,E00008634,0.6462575847702406,0.891484,1.227092,2.459018
E00176231,E00176326,0.6467783975188234,0.9316169999999999,0.9610510000000001,1.9768409999999998
E00176244,E00008900,0.6470823198241619,0.802206,0.82339,1.5248789999999999
E00008938,E00008916,0.6498051160433194,0.8404790000000001,0.8404790000000001,2.958308
E00176218,E00176300,0.6510269958518745,0.8873840000000001,0.8885850000000001,1.1711120000000002
E00008892,E00176282,0.6558265217730164,0.901134,0.925515,1.007959
E00008892,E00176233,0.6576558254808832,1.0261559999999998,1.125819,2.345071
E00176218,E00008771,0.6577710886349546,0.901987,0.9130539999999999,0.970538
E00008892,E00008894,0.6580698245209552,1.0244469999999999,1.158799,1.771089
E00176227,E00008909,0.6627512858237044,0.8710249999999999,1.00536,2.371747
E00009168,E00009219,0.6642808141139859,0.892227,1.271283,1.6341839999999999
E00009219,E00009168,0.6642808141139859,0.892227,0.9641369999999999,1.547925
E00176231,E00009194,0.6646564995612665,1.079642,1.109076,1.412723
E00176231,E00008636,0.6652081109434195,1.247082,0.935874,2.0954580000000003
E00008615,E00008946,0.665226347283406,0.8335049999999999,0.8335049999999999,1.262999
E00008615,E00008928,0.6654748733257562,0.934391,0.958631,0.934391
E00008938,E00009208,0.6693697183358726,0.9704550000000001,0.968813,2.270428
E00008615,E00176274,0.669772125610728,0.876001,0.880779,1.30554
E00176218,E00008832,0.6705422466183555,0.8301130000000001,0.924451,1.005838
E00176218,E00009071,0.6713410121280252,1.021727,1.048975,1.186733
E00008615,E00008632,0.6727088029341215,0.84414,0.992574,1.484156
E00176329,E00176260,0.6730300969154493,0.927726,1.0429359999999999,1.051816
E00176227,E00008922,0.6731902850294026,0.8468060000000001,0.9698640000000001,2.123872
E00176227,E00009207,0.6734933985081033,0.920404,0.918762,1.402129
E00176227,E00008642,0.6737688619555654,1.06214,1.284459,1.63646
E00176231,E00008914,0.674625699766859,0.863859,0.863859,2.804869
E00176218,E00009079,0.6759542405584712,0.880644,0.880644,0.789132
E00176329,E00176234,0.6771157636106043,0.831083,1.1234190000000002,1.499325
E00176231,E00008618,0.6779059194585499,0.9954149999999999,1.127682,1.8818810000000001
E00009168,E00009181,0.6779100821828324,0.9542419999999999,1.111932,1.340531
E00009219,E00176334,0.6799037369422076,0.77862,0.77862,0.7753110000000001
E00176218,E00176330,0.680632001067458,0.88379,0.885583,1.24492
E00009219,E00008612,0.6818443691114124,0.849311,1.118633,1.264124
E00176244,E00008894,0.6866772749589883,0.894119,1.028471,1.6410250000000002
E00009219,E00008631,0.6876810364827223,0.849775,0.90342,0.899948
E00176218,E00008702,0.6882083119899092,0.74091,0.74091,0.74091
E00176231,E00008924,0.6894299346800178,0.936514,0.939406,2.529058
E00008615,E00176286,0.6906152864952775,0.8440359999999999,0.965066,1.416167
E00176231,E00008912,0.690828196071929,0.9992329999999999,0.9992329999999999,3.008849
E00009219,E00008907,0.6915859944829597,1.006426,1.507333,1.520533
E00008615,E00008643,0.6934991237292054,0.858687,0.858687,0.858691
E00176231,E00009203,0.6946606726373674,1.164617,1.194051,2.2248180000000004
E00008615,E00008938,0.6950179853787605,0.900024,0.8983819999999999,1.323491
E00008938,E00008615,0.6950179853787605,0.900024,0.8983819999999999,2.02626
E00176218,E00009046,0.6953360079307248,1.052208,1.099502,1.086141
E00176218,E00008765,0.6966649135940313,0.858402,0.858402,0.9023450000000001
E00009219,E00008616,0.6968638150349119,0.887173,1.105712,1.016338
E00176329,E00008857,0.6972495374176001,0.991444,1.053691,0.837881
E00176244,E00008874,0.6979761799553164,0.942903,0.942099,1.1333550000000001
E00009168,E00008631,0.6985571171622648,0.906302,1.065546,1.065384
E00176218,E00008728,0.69864838110814,0.990032,0.896236,1.6278650000000001
E00176227,E00008912,0.7002377199837099,0.9758049999999999,1.200682,2.71604
E00008938,E00008922,0.7006351531703657,0.888304,0.888304,2.536571
E00008615,E00008922,0.7014119202423099,0.854688,0.854688,0.8546889999999999
E00009168,E00008632,0.701611657218576,0.886134,1.045378,1.045215
E00176227,E00008914,0.7023840806751704,0.9309729999999999,1.065308,2.51206
E00008615,E00008640,0.7024146097946876,0.942056,1.0521369999999999,0.9506910000000001
E00009168,E00009170,0.7026475752310029,0.973546,1.051165,0.860389
E00176227,E00009194,0.7028421006236356,1.124037,1.119914,1.119914
E00009219,E00008621,0.7036460541614521,0.9055679999999999,0.964303,1.05217
E00009168,E00009164,0.7037322732751519,1.004195,1.1364079999999999,1.5217100000000001
E00176218,E00176219,0.704295432109293,0.927238,0.928606,1.06252
E00008615,E00008630,0.7048281798353858,0.934455,1.011064,1.2683330000000002
E00009168,E00008624,0.7068201879721624,0.986985,1.328576,2.34584
E00176218,E00176328,0.7073760164509436,0.911894,0.913095,1.1466010000000002
E00008615,E00176334,0.7075154581407245,0.845933,0.887942,1.339345
E00176218,E00008767,0.7077607560595228,1.071884,1.0920640000000001,1.1404349999999999
E00008615,E00008644,0.708538838854269,0.825532,0.825532,0.8255359999999999
E00008938,E00009210,0.7088420784942151,1.045517,1.311039,1.9819870000000002
E00008892,E00008899,0.7088759736546568,1.0087949999999999,1.029979,1.535973
E00176231,E00009195,0.7090921232703714,1.06087,1.070365,1.265528
E00009168,E00009214,0.7093542004055561,0.9887400000000001,1.419441,1.677518
E00008938,E00008913,0.7134274776233325,0.8388880000000001,0.8388880000000001,3.1772020000000003
E00008938,E00009206,0.71665311209814,0.949077,0.949077,1.582065
E00008892,E00008874,0.7181003647018642,1.0732300000000001,1.0724259999999999,1.263418
E00008615,E00176231,0.718533228180789,1.019905,1.152171,1.443398
E00176231,E00008615,0.718533228180789,1.019905,1.152171,1.90637
E00176244,E00008899,0.720018420614989,0.8784679999999999,0.899652,1.40591
E00176227,E00009195,0.720379241291748,0.970369,0.9727210000000001,0.972719
E00176329,E00008747,0.7206000629232627,0.932374,1.367944,1.351902
E00008615,E00009194,0.7213304931922113,1.253459,1.257974,1.555201
E00008615,E00008638,0.7218962210803573,0.9598289999999999,0.994823,1.124856
E00009219,E00009162,0.7220251007506134,0.912284,1.3081610000000001,1.389811
E00009219,E00008646,0.7228391964607056,0.9337089999999999,1.122442,1.15048
E00176218,E00009078,0.7230078361822635,1.052215,1.093833,0.965958
E00176329,E00008834,0.7248320689518494,0.993928,1.1090119999999999,1.403863
E00008938,E00008636,0.7248570996168747,1.366971,1.0557619999999999,2.2153490000000002
E00009168,E00009217,0.725017485784348,0.847759,1.296501,1.6056199999999998
E00176227,E00176326,0.7254402342695266,1.043013,1.041371,1.684033
E00176244,E00008881,0.7255212743572376,0.98273,0.99212,1.252679
E00008938,E00008909,0.7293142716696762,0.9238,0.9238,2.784446
E00176227,E00009202,0.7303862337051649,0.8301559999999999,0.826033,0.826061
E00009219,E00008632,0.7305893412478142,0.8699479999999999,0.8832519999999999,0.920122
E00008892,E00008893,0.730755659749519,1.0369670000000002,1.1729280000000002,1.794526
E00176218,E00176323,0.7324283115131399,1.06725,1.06725,1.06725
E00176231,E00009208,0.7327007382451688,1.090336,1.1197709999999998,2.150537
E00008615,E00176267,0.7335392853699072,0.97266300000000006,0.97266300000000006,1.3977840000000001
E00176218,E00176239,0.7340921482545903,0.905532,1.072573,1.217349
E00008938,E00009209,0.7348748076128109,1.1672960000000001,1.1747049999999999,2.18554
E00009219,E00009160,0.738494366698172,0.8992089999999999,1.103275,1.100025
E00176244,E00176233,0.738631611013891,0.895829,0.9954919999999999,2.2150079999999996
E00009168,E00009179,0.7421276406043701,0.968272,1.1275160000000002,2.131243
E00176231,E00009202,0.7437207516171657,0.920658,0.923678,1.118869
E00009168,E00009159,0.7463886889349196,0.966341,1.149656,1.19174
E00009219,E00008906,0.7470533263703779,1.143345,1.5024629999999999,1.510393
E00176227,E00008924,0.7471722310370384,1.00652,1.140855,2.23625
E00008938,E00009196,0.7483890057136369,1.130998,1.129356,2.43097
E00009219,E00009195,0.7488948199074381,1.001628,1.670952,1.495887
E00176227,E00008636,0.7537796553800692,1.3920160000000001,1.137323,1.80265
E00176218,E00176242,0.7539918460759115,0.819217,0.819217,0.819231
E00008615,E00008626,0.7545052700280069,1.029971,1.0251590000000002,1.615201
E00008615,E00008955,0.7548150356703324,0.795873,0.795873,0.795874
E00009219,E00009165,0.7551949154198495,0.9409529999999999,0.9409529999999999,1.247182
E00176329,E00008861,0.7555782107135378,1.1823540000000001,1.2054269999999998,1.537101
E00176329,E00176233,0.7559973470780139,0.89815,1.036516,1.350117
E00008892,E00008881,0.7564196438121413,1.113058,1.1224480000000001,1.3827429999999998
E00009219,E00176315,0.7567310741876164,0.957784,1.3903830000000001,1.315911
E00008938,E00009212,0.7577624939359624,1.238593,1.389926,2.298408
E00009168,E00009152,0.7587179823103275,0.9946670000000001,1.072286,1.002081
E00009168,E00008625,0.7600235189472915,1.024672,1.15781,1.367189
E00009168,E00009212,0.7602550290632517,1.022347,1.406235,1.984344
E00176231,E00008911,0.7610099626923207,0.978174,0.978174,2.98777
E00009168,E00008628,0.7620925449556736,1.081663,1.1593630000000001,1.15927
E00008938,E00176336,0.7623551068583773,0.951898,0.950256,2.078135
E00176231,E00008955,0.762590205860265,0.989422,0.98948,2.357865
E00009219,E00008940,0.7629144239782293,1.207151,1.566269,1.9987840000000001
E00176218,E00008774,0.7631197534705748,0.882071,0.9557910000000001,1.395425
E00176244,E00008893,0.7646793172670632,0.90664,1.0426010000000001,1.664463
E00176329,E00176305,0.7649089636609819,0.978488,1.053701,1.219248
E00009168,E00009209,0.7674860564622659,1.012659,1.4614010000000002,1.584771
E00009168,E00009177,0.7686599269020276,0.880575,0.886089,0.885922
E00009168,E00008617,0.771637513515893,1.027119,1.495955,2.326045
E00008892,E00008901,0.7727660352887779,1.059892,1.216115,1.678736
E00008615,E00008609,0.7734169718916929,1.072807,1.094277,1.691461
E00008615,E00009188,0.7749016402628438,0.8977670000000001,1.188519,1.893567
E00008615,E00008627,0.775408302989492,1.045871,1.12248,1.339187
E00008938,E00176315,0.7767826495494226,1.117861,1.11726,1.7670080000000001
E00176218,E00008700,0.7767900661137542,0.91865,0.91865,0.91865
E00176227,E00008618,0.7774713741591607,1.106812,1.329131,1.5890719999999998
E00176231,E00176336,0.7775056816210285,1.071779,1.204045,1.9582439999999999
E00009219,E00008629,0.7780238657984873,0.91186,1.001209,1.079492
E00008892,E00008739,0.7792097395342075,1.144777,1.237712,2.519269
E00176218,E00008736,0.77925064250855125,1.1902249999999999,1.189212,1.764357
E00176227,E00008911,0.7799636628183066,0.954746,1.179623,2.6949609999999997
E00008615,E00176226,0.7821847608416657,1.113345,1.34836,1.754163
E00176329,E00176307,0.7823493816301438,1.07862,1.358175,1.2832029999999999
E00009168,E00009180,0.783360145213576,1.0071240000000001,1.22245,1.812158
E00009168,E00009182,0.7841592651611501,1.035761,1.251087,1.6929159999999999
E00009219,E00176314,0.7842076169957627,0.9413830000000001,1.364835,1.315197
E00009219,E00009155,0.7857344032241251,0.931027,0.919424,1.295474
E00009168,E00009173,0.7866220050094227,1.069989,1.1962750000000002,0.947921
E00176218,E00176280,0.7869352125207024,1.005167,1.005167,1.005167
E00176218,E00008762,0.7874525634601239,1.036141,1.0563209999999998,1.104692
E00176329,E00008745,0.7875958340417686,1.038841,1.141934,1.1258920000000001
E00008938,E00008924,0.7879367556047743,1.056402,1.0592940000000002,2.648949
E00008615,E00008958,0.7880294088027419,0.9783099999999999,0.982268,0.98495
E00176227,E00009203,0.7890557306736955,1.2760129999999998,1.2743710000000001,1.932009
E00176231,E00009196,0.7894878642974872,1.250878,1.280313,2.3110790000000003
E00008938,E00008914,0.7895287118186358,0.9837480000000001,0.9837480000000001,2.924759
E00176218,E00176257,0.7899879340407888,1.048147,1.0546900000000001,1.622284
E00008615,E00009179,0.790787849520359,1.053243,1.074713,1.832414
E00176231,E00008917,0.7913585951476299,1.141607,1.144499,2.691002
E00008615,E00008924,0.7917927057210195,0.967066,0.967066,0.967067
E00176244,E00008901,0.7930102706119322,0.9295650000000001,1.085788,1.548673
E00176231,E00176316,0.7940906750522396,1.169143,1.348839,2.505533
E00008938,E00009214,0.794395684550819,1.242431,1.2499749999999998,2.3130569999999997
E00176329,E00008859,0.7948933374610465,1.018006,1.055783,1.0558340000000002
E00176218,E00009077,0.7961792889254988,1.216512,1.2673530000000002,1.1287829999999999
E00009168,E00008622,0.796592166514957,1.082925,1.284076,1.2685840000000002
E00176218,E00176241,0.7968845671638903,0.9057200000000001,0.9057200000000001,0.905783
E00008615,E00008936,0.796899252104661,1.002838,1.002838,1.427959
E00176218,E00176249,0.7971226879771589,1.269577,1.284731,1.396327
E00176329,E00008739,0.7982273724854554,1.0167709999999999,1.148409,1.524315
E00009219,E00009183,0.7998301706393272,0.908576,1.003332,1.391172
E00176218,E00176319,0.8027252693923712,0.9550919999999999,0.972171,1.378627
E00009168,E00176223,0.803657459093773,1.0776510000000001,1.284453,1.326519
E00009168,E00008609,0.8044958572982689,0.987836,1.1470799999999999,1.990289
E00008938,E00176316,0.8072623168493599,1.049262,1.1534200000000001,2.6254229999999996
E00009219,E00009158,0.8080819636923124,0.901919,1.3291030000000001,1.492009
E00176218,E00008842,0.80813886101647,1.015742,1.046597,1.052538
E00176231,E00009210,0.8087079400154384,1.165397,1.461997,1.862096
E00008615,E00008957,0.8090133121772608,1.0303820000000001,1.0311579999999998,1.034669
E00176244,E00008872,0.809107018414784,1.086251,1.095641,1.2587249999999999
E00008938,E00008912,0.8099631179801147,1.1191220000000002,1.1191220000000002,3.128739
E00176218,E00008764,0.8102533458178214,1.032891,1.0916579999999998,1.032891
E00176329,E00008856,0.8102548595948315,1.06222,1.139621,1.139686
E00009219,E00008930,0.8115764443359711,1.166722,1.347093,1.5646410000000002
E00176218,E00009074,0.8116944706729039,1.08819,1.099233,1.316276
E00008938,E00008619,0.8118638625293548,1.061783,1.094895,2.2227759999999996
E00008938,E00009204,0.8128668178305885,1.356208,1.3476510000000002,1.9221469999999998
E00176218,E00176303,0.8139467502294289,1.037238,1.039031,1.319972
E00008615,E00008923,0.8146205383624844,1.1262560000000001,1.148457,1.148549
E00009219,E00008611,0.8156724284006193,1.1418240000000002,1.252974,1.731161
E00176218,E00008766,0.816337460488586,1.167425,1.3695060000000001,1.397297
E00008615,E00009187,0.8166368088814077,0.991985,1.085697,1.8022170000000002
E00176231,E00009212,0.8170277824015622,1.358474,1.540883,2.178517
E00176329,E00008853,0.8171286368185843,1.0909449999999998,1.166083,1.211426
E00176218,E00008729,0.8180439473036503,1.170019,1.169006,1.695435
E00176218,E00008726,0.8182605472127995,1.083029,0.9892329999999999,1.894175
E00176231,E00009209,0.8185196533156412,1.2871759999999999,1.3256620000000001,2.065649
E00008615,E00176227,0.8195395048439651,1.131301,1.330404,1.736207
E00176227,E00008615,0.8195395048439651,1.131301,1.3536199999999998,1.613561
E00176218,E00008841,0.822267242201094,1.2749439999999999,1.2749439999999999,1.274958
E00008938,E00009217,0.822335518321419,1.161305,1.343698,2.122018
E00176329,E00008743,0.8225107466397917,1.096685,1.341586,1.596842
E00008938,E00009198,0.8232154836067594,1.110751,1.208715,1.6062429999999999
E00176227,E00009208,0.8233843864350506,1.201733,1.2000909999999998,1.857729
E00008892,E00176235,0.8254114698288132,1.277276,1.3769390000000001,2.369168
E00008615,E00008919,0.8256738092708967,1.132466,1.177533,1.198149
E00176227,E00009206,0.826390488256033,0.9754360000000001,0.971313,1.169366
E00008615,E00009181,0.8266370930010204,1.020079,1.0591279999999998,1.823235
E00009219,E00008620,0.8271015746478811,1.013668,1.139618,1.293196
E00176218,E00008750,0.8271439212284326,1.131682,1.062576,1.482236
E00008615,E00008925,0.8275367500050707,0.997463,1.209453,1.634574
E00008892,E00008872,0.8283353857272944,1.216578,1.2259680000000002,1.388789
E00008615,E00008945,0.8286869556454811,1.070932,1.080065,1.310218
E00176227,E00008955,0.8296595591409728,1.0678130000000001,1.1909290000000001,2.065057
E00009219,E00008935,0.8308945511916916,1.237269,1.596387,1.684895
E00009168,E00009196,0.8309466131304423,1.069377,1.43404,2.1169070000000003
E00008938,E00009219,0.8319645425137124,1.286213,1.293622,2.269723
E00009219,E00008938,0.8319645425137124,1.286213,1.6436890000000002,2.2614
E00176329,E00176309,0.8320516539026737,1.130723,1.130115,1.130179
E00176231,E00009206,0.8327202766115569,1.065938,1.068958,1.462174
E00008615,E00009183,0.8331658177488314,0.975889,1.112655,1.955206
E00176218,E00008699,0.8359827655759511,1.1914069999999999,1.1914069999999999,1.1914069999999999
E00008615,E00009185,0.8362193765639466,1.05878,1.290451,1.826809
E00176227,E00008917,0.8380605229421185,1.211613,1.3459480000000001,2.398194
E00009168,E00009208,0.8381120437178735,1.2299190000000002,1.5945820000000002,1.956364
E00176231,E00008915,0.8393702367328022,1.097534,1.100426,2.7528960000000002
E00176218,E00008770,0.8402064964292985,1.0903889999999998,1.1074680000000001,1.350897
E00176231,E00008619,0.84047129830889,1.181664,1.348684,2.102885
E00176231,E00008910,0.8405319995984111,1.0935080000000001,1.0935080000000001,3.000455
E00176218,E00176220,0.8421576610760222,1.104721,1.1060889999999999,1.240076
E00176218,E00176248,0.842385443370192,1.194895,1.210049,1.210065
E00009168,E00008619,0.8425995687638053,1.166807,1.604846,1.974068
E00009219,E00009181,0.8427289680111074,0.952766,0.949806,1.2592
E00176231,E00008612,0.8430416144466736,1.1697929999999999,1.462423,2.16749
E00176244,E00008882,0.8449616389138442,1.1261569999999999,1.380399,1.7375239999999998
E00009219,E00009179,0.8450180571732637,0.96835,0.96539,2.0521979999999997
E00176329,E00176255,0.848182327324148,1.064866,1.263929,1.188957
E00008615,E00176229,0.8485711237609661,1.1864649999999999,1.391222,1.686236
E00176218,E00176304,0.8490026310264507,1.011056,1.020337,1.989406
E00008615,E00009204,0.8493623393640727,1.049204,1.0203550000000001,1.321424
E00176329,E00008744,0.8495763208624048,1.1061489999999998,1.265385,1.249343
E00009168,E00009156,0.8497335562005092,0.9196230000000001,0.9448909999999999,0.919456
E00176218,E00176238,0.8502148949865346,1.100529,1.235377,1.43548
E00176218,E00008761,0.8511276417817342,1.168596,1.370677,1.142378
E00009168,E00008623,0.8512461533881086,1.159585,1.292723,1.3853250000000001
E00009168,E00009210,0.8517477891042267,1.023414,1.472614,2.024929
E00008938,E00008955,0.8519419828099208,1.10931,1.109368,2.477756
E00009219,E00009184,0.8533373717364209,0.961055,1.156637,1.338385
E00176244,E00008739,0.853444550152509,1.01445,1.107385,2.389206
E00009219,E00008630,0.8539610372200357,0.994512,1.0799429999999999,1.0768820000000001
E00008615,E00008909,0.8553529335081613,1.085576,1.1025619999999998,1.1025630000000002
E00176244,E00008884,0.8559245885736678,0.9684769999999999,1.552631,1.3183589999999998
E00176227,E00008910,0.8573832050774483,1.07008,1.2949570000000001,2.707646
E00008892,E00008898,0.8573901217025134,1.174254,1.337124,1.621526
E00009219,E00009169,0.8576859148225469,1.101212,1.4364849999999998,1.5332059999999998
E00008615,E00176269,0.8583045526246378,1.188944,1.2659090000000002,1.523356
E00176218,E00008846,0.8584219724774079,1.1571669999999998,1.172321,1.232624
E00176218,E00008769,0.8588776047825488,1.108948,1.11518,1.243875
E00176231,E00008957,0.8591099226990361,1.2153669999999999,1.2275930000000002,2.596661
E00176329,E00176311,0.8594142043746631,1.116989,1.320117,1.245145
E00176231,E00009214,0.8607118958356189,1.3623109999999998,1.400932,2.193166
E00176218,E00008722,0.8607356344110615,0.977876,0.977876,2.099509
E00009219,E00008609,0.8613497654321263,0.987914,0.984954,1.9112449999999999
E00008938,E00008612,0.8617005440922823,1.049912,1.2670039999999998,2.28738
E00176218,E00008785,0.862339470315511,1.099741,1.099741,1.099808
E00008615,E00008635,0.8629193734689736,1.2135799999999999,1.392832,1.062627
E00008938,E00009197,0.8630843273342328,1.1758060000000001,1.27377,1.6958499999999999
E00009168,E00008629,0.8640756979293399,1.080942,1.2449169999999998,1.244758
E00009168,E00176222,0.8644453859545802,1.094179,1.171842,1.380787
E00176329,E00176278,0.8648312430815869,1.1674559999999998,1.190529,1.522203
E00009219,E00176262,0.8651445420564393,1.039843,1.463295,1.413657
E00008938,E00009201,0.8655187925244497,1.1897360000000001,1.606522,2.270682
E00009168,E00009166,0.8657675942052372,1.240911,1.374155,1.416221
E00176218,E00008844,0.8660431095747833,1.205627,1.205627,1.2056410000000002
E00176244,E00008898,0.8684721761767226,1.0439269999999998,1.2067970000000001,1.491462
E00008892,E00176236,0.8691707577593939,1.292842,1.392505,2.384734
E00009168,E00009149,0.8702744858750732,1.099994,1.31532,1.656507
E00176218,E00008758,0.8707753311348189,1.056033,1.056033,1.056033
E00176218,E00009076,0.8708025474015523,1.2157449999999999,1.220149,1.4639559999999998
E00176218,E00176240,0.8718673731280157,1.216048,1.3508959999999999,1.5937370000000002
E00176231,E00176335,0.8719252574446533,1.0798699999999999,1.212137,1.966334
E00176329,E00176276,0.8721635193110033,1.240267,1.470487,1.5860450000000001
E00008938,E00176335,0.8723808609603936,0.95999,0.958348,2.0862249999999998
E00176218,E00008753,0.8727613245768593,1.0387460000000002,1.0387460000000002,1.6298219999999999
E00176227,E00009210,0.8752702235561435,1.2767940000000002,1.575024,1.569287
E00176227,E00008915,0.8769185414352054,1.16754,1.301875,2.460087
E00008892,E00008747,0.8772499636277732,1.177692,1.777097,2.3468560000000003
E00009168,E00009171,0.8778549604143194,1.1469639999999999,1.224583,1.154376
E00176231,E00008946,0.8780963484264825,1.093015,1.163574,2.824991
E00008938,E00008911,0.8781675530996633,1.098063,1.098063,3.1076599999999996
E00008892,E00008748,0.8788723880273114,1.3732010000000001,1.317525,1.887933
E00008892,E00008882,0.8789385685222241,1.256484,1.510726,1.867588
E00008615,E00009160,0.8789752724878208,1.1006289999999999,1.212597,1.664059
E00008615,E00009157,0.879166264577993,1.007126,1.2978779999999999,2.010716
E00176227,E00176336,0.8793627072789574,1.1831749999999999,1.405494,1.665435
E00009219,E00008636,0.8809860752957167,1.4325160000000001,1.149806,1.867281
E00008615,E00009184,0.8812702604775388,1.0283689999999999,1.26596,1.902419
E00009219,E00176267,0.881420051497069,1.358853,1.717971,2.265838
E00008938,E00008617,0.8828571652679085,1.142799,1.3387149999999999,2.640108
E00008615,E00009180,0.8833906775085693,1.1256959999999998,1.164745,1.746904
E00009219,E00009198,0.8855388881635727,1.096722,1.522751,1.6826079999999999
E00008938,E00176314,0.8861009133016686,1.1934420000000001,1.1918,1.766294
E00008892,E00008743,0.8870129493631028,1.279137,1.4308889999999999,2.591796
E00009168,E00009203,0.8870364254690718,1.249903,1.614566,2.030645
E00009219,E00176274,0.887200372094719,1.055833,1.236488,1.23319
E00009219,E00008921,0.887254167905128,1.249583,1.564035,1.648396
E00176227,E00009196,0.8874883052035158,1.3622750000000001,1.360633,2.018271
E00176218,E00176272,0.8877681062220167,1.125668,1.251789,1.3165250000000002
E00176329,E00008740,0.8890450715374689,1.2472809999999999,1.552338,1.536296
E00176218,E00009069,0.8933871533064173,1.189504,1.198079,1.697356
E00176227,E00176316,0.8952560562235301,1.28054,1.550288,2.212724
E00009168,E00008630,0.8964645219360505,1.082826,1.24207,1.2421479999999998
E00009168,E00008633,0.8967515854154253,1.204135,1.341581,2.009168
E00008938,E00008917,0.896780848431843,1.2614949999999998,1.264387,2.810893
E00176231,E00176315,0.8968449613177846,1.237742,1.2682170000000001,1.647117
E00008892,E00008897,0.8981138571946196,1.4940309999999999,1.60672,1.937597
E00176227,E00009209,0.8985903042343364,1.398573,1.405982,1.772841
E00008938,E00009213,0.9006502928017986,1.350002,1.469528,2.56622
E00009219,E00009148,0.9010422037423715,1.030495,1.117914,1.114624
E00008615,E00009195,0.9021467481979087,1.2247940000000002,1.327107,1.686336
E00008892,E00008734,0.9030999644496555,1.4264400000000002,1.526103,2.4267469999999998
E00176231,E00009219,0.9054440899360006,1.406094,1.44458,2.149833
E00009219,E00176231,0.9054440899360006,1.406094,1.7946469999999999,2.3813069999999996
E00008615,E00008920,0.9056197797243257,1.256528,1.278729,1.27873
E00008892,E00008870,0.9072018086985459,1.2574020000000001,1.439317,1.723687
E00176218,E00176237,0.9081408911116546,1.191466,1.326314,1.4550999999999998
E00176244,E00008870,0.9088546174752037,1.127075,1.30899,1.593624
E00009219,E00009206,0.9094017676912738,1.176037,1.867549,1.6925340000000002
E00176227,E00009212,0.9095294240518129,1.4698699999999998,1.621203,1.8857080000000002
