startid,endid,routedist
E00176227,E00008634,2.046319
E00009219,E00008939,1.399218
E00008938,E00009203,2.344709
E00008615,E00009222,1.4891679999999998
E00009168,E00009186,1.256547
E00008938,E00008618,2.0017709999999997
E00008615,E00008935,0.9321929999999999
E00008938,E00008634,2.459018
E00176231,E00176326,1.9768409999999998
E00176244,E00008900,1.5248789999999999
E00008938,E00008916,2.958308
E00176218,E00176300,1.1711120000000002
E00008892,E00176282,1.007959
E00008892,E00176233,2.345071
E00176218,E00008771,0.970538
E00008892,E00008894,1.771089
E00176227,E00008909,2.371747
E00009168,E00009219,1.6341839999999999
E00009219,E00009168,1.547925
E00176231,E00009194,1.412723
E00176231,E00008636,2.0954580000000003
E00008615,E00008946,1.262999
E00008615,E00008928,0.934391
E00008938,E00009208,2.270428
E00008615,E00176274,1.30554
E00176218,E00008832,1.005838
E00176218,E00009071,1.186733
E00008615,E00008632,1.484156
E00176329,E00176260,1.051816
E00176227,E00008922,2.123872
E00176227,E00009207,1.402129
E00176227,E00008642,1.63646
E00176231,E00008914,2.804869
E00176218,E00009079,0.789132
E00176329,E00176234,1.499325
E00176231,E00008618,1.8818810000000001
E00009168,E00009181,1.340531
E00009219,E00176334,0.7753110000000001
E00176218,E00176330,1.24492
E00009219,E00008612,1.264124
E00176244,E00008894,1.6410250000000002
E00009219,E00008631,0.899948
E00176218,E00008702,0.74091
E00176231,E00008924,2.529058
E00008615,E00176286,1.416167
E00176231,E00008912,3.008849
E00009219,E00008907,1.520533
E00008615,E00008643,0.858691
E00176231,E00009203,2.2248180000000004
E00008615,E00008938,1.323491
E00008938,E00008615,2.02626
E00176218,E00009046,1.086141
E00176218,E00008765,0.9023450000000001
E00009219,E00008616,1.016338
E00176329,E00008857,0.837881
E00176244,E00008874,1.1333550000000001
E00009168,E00008631,1.065384
E00176218,E00008728,1.6278650000000001
E00176227,E00008912,2.71604
E00008938,E00008922,2.536571
E00008615,E00008922,0.8546889999999999
E00009168,E00008632,1.045215
E00176227,E00008914,2.51206
E00008615,E00008640,0.9506910000000001
E00009168,E00009170,0.860389
E00176227,E00009194,1.119914
E00009219,E00008621,1.05217
E00009168,E00009164,1.5217100000000001
E00176218,E00176219,1.06252
E00008615,E00008630,1.2683330000000002
E00009168,E00008624,2.34584
E00176218,E00176328,1.1466010000000002
E00008615,E00176334,1.339345
E00176218,E00008767,1.1404349999999999
E00008615,E00008644,0.8255359999999999
E00008938,E00009210,1.9819870000000002
E00008892,E00008899,1.535973
E00176231,E00009195,1.265528
E00009168,E00009214,1.677518
E00008938,E00008913,3.1772020000000003
E00008938,E00009206,1.582065
E00008892,E00008874,1.263418
E00008615,E00176231,1.443398
E00176231,E00008615,1.90637
E00176244,E00008899,1.40591
E00176227,E00009195,0.972719
E00176329,E00008747,1.351902
E00008615,E00009194,1.555201
E00008615,E00008638,1.124856
E00009219,E00009162,1.389811
E00009219,E00008646,1.15048
E00176218,E00009078,0.965958
E00176329,E00008834,1.403863
E00008938,E00008636,2.2153490000000002
E00009168,E00009217,1.6056199999999998
E00176227,E00176326,1.684033
E00176244,E00008881,1.252679
E00008938,E00008909,2.784446
E00176227,E00009202,0.826061
E00009219,E00008632,0.920122
E00008892,E00008893,1.794526
E00176218,E00176323,1.06725
E00176231,E00009208,2.150537
E00008615,E00176267,1.3977840000000001
E00176218,E00176239,1.217349
E00008938,E00009209,2.18554
E00009219,E00009160,1.100025
E00176244,E00176233,2.2150079999999996
E00009168,E00009179,2.131243
E00176231,E00009202,1.118869
E00009168,E00009159,1.19174
E00009219,E00008906,1.510393
E00176227,E00008924,2.23625
E00008938,E00009196,2.43097
E00009219,E00009195,1.495887
E00176227,E00008636,1.80265
E00176218,E00176242,0.819231
E00008615,E00008626,1.615201
E00008615,E00008955,0.795874
E00009219,E00009165,1.247182
E00176329,E00008861,1.537101
E00176329,E00176233,1.350117
E00008892,E00008881,1.3827429999999998
E00009219,E00176315,1.315911
E00008938,E00009212,2.298408
E00009168,E00009152,1.002081
E00009168,E00008625,1.367189
E00009168,E00009212,1.984344
E00176231,E00008911,2.98777
E00009168,E00008628,1.15927
E00008938,E00176336,2.078135
E00176231,E00008955,2.357865
E00009219,E00008940,1.9987840000000001
E00176218,E00008774,1.395425
E00176244,E00008893,1.664463
E00176329,E00176305,1.219248
E00009168,E00009209,1.584771
E00009168,E00009177,0.885922
E00009168,E00008617,2.326045
E00008892,E00008901,1.678736
E00008615,E00008609,1.691461
E00008615,E00009188,1.893567
E00008615,E00008627,1.339187
E00008938,E00176315,1.7670080000000001
E00176218,E00008700,0.91865
E00176227,E00008618,1.5890719999999998
E00176231,E00176336,1.9582439999999999
E00009219,E00008629,1.079492
E00008892,E00008739,2.519269
E00176218,E00008736,1.764357
E00176227,E00008911,2.6949609999999997
E00008615,E00176226,1.754163
E00176329,E00176307,1.2832029999999999
E00009168,E00009180,1.812158
E00009168,E00009182,1.6929159999999999
E00009219,E00176314,1.315197
E00009219,E00009155,1.295474
E00009168,E00009173,0.947921
E00176218,E00176280,1.005167
E00176218,E00008762,1.104692
E00176329,E00008745,1.1258920000000001
E00008938,E00008924,2.648949
E00008615,E00008958,0.98495
E00176227,E00009203,1.932009
E00176231,E00009196,2.3110790000000003
E00008938,E00008914,2.924759
E00176218,E00176257,1.622284
E00008615,E00009179,1.832414
E00176231,E00008917,2.691002
E00008615,E00008924,0.967067
E00176244,E00008901,1.548673
E00176231,E00176316,2.505533
E00008938,E00009214,2.3130569999999997
E00176329,E00008859,1.0558340000000002
E00176218,E00009077,1.1287829999999999
E00009168,E00008622,1.2685840000000002
E00176218,E00176241,0.905783
E00008615,E00008936,1.427959
E00176218,E00176249,1.396327
E00176329,E00008739,1.524315
E00009219,E00009183,1.391172
E00176218,E00176319,1.378627
E00009168,E00176223,1.326519
E00009168,E00008609,1.990289
E00008938,E00176316,2.6254229999999996
E00009219,E00009158,1.492009
E00176218,E00008842,1.052538
E00176231,E00009210,1.862096
E00008615,E00008957,1.034669
E00176244,E00008872,1.2587249999999999
E00008938,E00008912,3.128739
E00176218,E00008764,1.032891
E00176329,E00008856,1.139686
E00009219,E00008930,1.5646410000000002
E00176218,E00009074,1.316276
E00008938,E00008619,2.2227759999999996
E00008938,E00009204,1.9221469999999998
E00176218,E00176303,1.319972
E00008615,E00008923,1.148549
E00009219,E00008611,1.731161
E00176218,E00008766,1.397297
E00008615,E00009187,1.8022170000000002
E00176231,E00009212,2.178517
E00176329,E00008853,1.211426
E00176218,E00008729,1.695435
E00176218,E00008726,1.894175
E00176231,E00009209,2.065649
E00008615,E00176227,1.736207
E00176227,E00008615,1.613561
E00176218,E00008841,1.274958
E00008938,E00009217,2.122018
E00176329,E00008743,1.596842
E00008938,E00009198,1.6062429999999999
E00176227,E00009208,1.857729
E00008892,E00176235,2.369168
E00008615,E00008919,1.198149
E00176227,E00009206,1.169366
E00008615,E00009181,1.823235
E00009219,E00008620,1.293196
E00176218,E00008750,1.482236
E00008615,E00008925,1.634574
E00008892,E00008872,1.388789
E00008615,E00008945,1.310218
E00176227,E00008955,2.065057
E00009219,E00008935,1.684895
E00009168,E00009196,2.1169070000000003
E00008938,E00009219,2.269723
E00009219,E00008938,2.2614
E00176329,E00176309,1.130179
E00176231,E00009206,1.462174
E00008615,E00009183,1.955206
E00176218,E00008699,1.1914069999999999
E00008615,E00009185,1.826809
E00176227,E00008917,2.398194
E00009168,E00009208,1.956364
E00176231,E00008915,2.7528960000000002
E00176218,E00008770,1.350897
E00176231,E00008619,2.102885
E00176231,E00008910,3.000455
E00176218,E00176220,1.240076
E00176218,E00176248,1.210065
E00009168,E00008619,1.974068
E00009219,E00009181,1.2592
E00176231,E00008612,2.16749
E00176244,E00008882,1.7375239999999998
E00009219,E00009179,2.0521979999999997
E00176329,E00176255,1.188957
E00008615,E00176229,1.686236
E00176218,E00176304,1.989406
E00008615,E00009204,1.321424
E00176329,E00008744,1.249343
E00009168,E00009156,0.919456
E00176218,E00176238,1.43548
E00176218,E00008761,1.142378
E00009168,E00008623,1.3853250000000001
E00009168,E00009210,2.024929
E00008938,E00008955,2.477756
E00009219,E00009184,1.338385
E00176244,E00008739,2.389206
E00009219,E00008630,1.0768820000000001
E00008615,E00008909,1.1025630000000002
E00176244,E00008884,1.3183589999999998
E00176227,E00008910,2.707646
E00008892,E00008898,1.621526
E00009219,E00009169,1.5332059999999998
E00008615,E00176269,1.523356
E00176218,E00008846,1.232624
E00176218,E00008769,1.243875
E00176231,E00008957,2.596661
E00176329,E00176311,1.245145
E00176231,E00009214,2.193166
E00176218,E00008722,2.099509
E00009219,E00008609,1.9112449999999999
E00008938,E00008612,2.28738
E00176218,E00008785,1.099808
E00008615,E00008635,1.062627
E00008938,E00009197,1.6958499999999999
E00009168,E00008629,1.244758
E00009168,E00176222,1.380787
E00176329,E00176278,1.522203
E00009219,E00176262,1.413657
E00008938,E00009201,2.270682
E00009168,E00009166,1.416221
E00176218,E00008844,1.2056410000000002
E00176244,E00008898,1.491462
E00008892,E00176236,2.384734
E00009168,E00009149,1.656507
E00176218,E00008758,1.056033
E00176218,E00009076,1.4639559999999998
E00176218,E00176240,1.5937370000000002
E00176231,E00176335,1.966334
E00176329,E00176276,1.5860450000000001
E00008938,E00176335,2.0862249999999998
E00176218,E00008753,1.6298219999999999
E00176227,E00009210,1.569287
E00176227,E00008915,2.460087
E00008892,E00008747,2.3468560000000003
E00009168,E00009171,1.154376
E00176231,E00008946,2.824991
E00008938,E00008911,3.1076599999999996
E00008892,E00008748,1.887933
E00008892,E00008882,1.867588
E00008615,E00009160,1.664059
E00008615,E00009157,2.010716
E00176227,E00176336,1.665435
E00009219,E00008636,1.867281
E00008615,E00009184,1.902419
E00009219,E00176267,2.265838
E00008938,E00008617,2.640108
E00008615,E00009180,1.746904
E00009219,E00009198,1.6826079999999999
E00008938,E00176314,1.766294
E00008892,E00008743,2.591796
E00009168,E00009203,2.030645
E00009219,E00176274,1.23319
E00009219,E00008921,1.648396
E00176227,E00009196,2.018271
E00176218,E00176272,1.3165250000000002
E00176329,E00008740,1.536296
E00176218,E00009069,1.697356
E00176227,E00176316,2.212724
E00009168,E00008630,1.2421479999999998
E00009168,E00008633,2.009168
E00008938,E00008917,2.810893
E00176231,E00176315,1.647117
E00008892,E00008897,1.937597
E00176227,E00009209,1.772841
E00008938,E00009213,2.56622
E00009219,E00009148,1.114624
E00008615,E00009195,1.686336
E00008892,E00008734,2.4267469999999998
E00176231,E00009219,2.149833
E00009219,E00176231,2.3813069999999996
E00008615,E00008920,1.27873
E00008892,E00008870,1.723687
E00176218,E00176237,1.4550999999999998
E00176244,E00008870,1.593624
E00009219,E00009206,1.6925340000000002
E00176227,E00009212,1.8857080000000002
E00176218,E00008735,1.7967449999999998
E00008615,E00176230,1.9146050000000001
E00009219,E00009175,1.510338
E00176244,E00008748,1.7578699999999998
E00176227,E00176315,1.354309
E00008892,E00008884,1.448423
E00176244,E00176235,2.239105
E00008615,E00008944,1.522731
E00176231,E00008908,2.9979299999999998
E00008938,E00176262,1.804262
E00008615,E00009190,1.598731
E00176231,E00008617,2.520218
E00176329,E00008742,1.516042
E00176218,E00008696,1.081224
E00176231,E00009217,2.0021269999999998
E00008892,E00176224,2.4614140000000004
E00009219,E00008936,2.168466
E00009219,E00009190,1.870061
E00009219,E00008627,1.147736
E00176218,E00008698,1.32006
E00009219,E00008613,1.366568
E00008615,E00008916,1.2764259999999998
E00009219,E00009202,1.638017
E00176244,E00008897,1.8075340000000002
E00009219,E00008610,1.453848
E00008615,E00008917,1.129011
E00176231,E00008646,2.197961
E00176329,E00008746,1.302855
E00176227,E00008957,2.303852
E00176218,E00176331,2.245132
E00176218,E00008847,1.204821
E00176244,E00008747,2.216792
E00008615,E00008633,1.835608
E00176218,E00008851,1.105437
E00176231,E00009204,1.802257
E00176329,E00008737,1.5039280000000002
E00008892,E00008737,2.498882
E00009219,E00008926,1.6861089999999999
E00009168,E00008627,1.313002
E00008938,E00008624,2.659904
E00176329,E00176261,1.5092729999999999
E00009219,E00008925,2.375082
E00009168,E00008621,1.438462
E00176231,E00008958,2.546942
E00009219,E00009180,1.9666890000000001
E00176227,E00008908,2.705122
E00009168,E00176326,1.782669
E00176227,E00008619,1.810076
E00176231,E00009198,1.486353
E00009168,E00009178,1.2641980000000002
E00008938,E00009221,2.325161
E00009219,E00008626,1.423751
E00176227,E00008612,1.874681
E00176218,E00008732,1.799896
E00008615,E00009163,1.9754280000000002
E00176227,E00009198,1.1935440000000002
E00008938,E00008646,2.317851
E00176244,E00008883,1.5673409999999999
E00008938,E00008946,2.9448809999999996
E00008938,E00008957,2.716551
E00009168,E00176336,1.882166
E00176231,E00009201,2.150792
E00008938,E00008915,2.8727869999999998
E00008615,E00009168,2.11196
E00009168,E00008615,1.987972
E00009168,E00008618,2.090833
E00176244,E00008880,1.442587
E00176227,E00009214,1.900358
E00176329,E00176264,1.673749
E00176218,E00176320,1.4345640000000002
E00176244,E00008743,2.461732
E00008615,E00009162,1.953846
E00176218,E00009065,1.789711
E00009219,E00176226,2.6920729999999997
E00176218,E00008727,2.142634
E00009168,E00176251,1.558504
E00176329,E00176235,1.374214
E00176231,E00008610,2.591768
E00008938,E00008910,3.120346
E00176244,E00176236,2.25467
E00176231,E00009213,2.446329
E00176218,E00008850,1.21146
E00176227,E00008946,2.5321819999999997
E00176218,E00008757,1.262216
E00008615,E00009182,1.740667
E00008615,E00008759,1.403877
E00008615,E00008914,1.242877
E00176218,E00008840,1.400995
E00176231,E00008624,2.540013
E00176218,E00008692,1.426358
E00176227,E00009204,1.5094480000000001
E00176227,E00009197,1.2831510000000002
E00008892,E00008880,1.57265
E00176218,E00008789,1.314735
E00009219,E00008634,2.11095
E00009219,E00009186,1.372711
E00176227,E00176335,1.673526
E00008892,E00008740,2.53125
E00176329,E00008734,1.4317929999999999
E00176244,E00008869,1.5019749999999998
E00008892,E00008869,1.632038
E00176218,E00008786,1.173158
E00176231,E00009197,1.57596
E00009219,E00008928,1.792519
E00008615,E00009158,2.056044
E00008615,E00008639,1.459181
E00176231,E00008942,2.7290349999999997
E00176218,E00008742,1.571873
E00176218,E00008849,1.2743550000000001
E00176329,E00176310,1.7990229999999998
E00176244,E00008734,2.2966840000000004
E00009219,E00009151,1.508552
E00008615,E00176315,1.50636
E00009168,E00009065,1.492913
E00176218,E00009073,1.368997
E00176227,E00009217,1.709319
E00008938,E00009222,2.166044
E00008892,E00008883,1.697404
E00008615,E00008918,1.415339
E00176227,E00009219,1.8570239999999998
E00009219,E00176227,2.6741170000000003
