startid,endid,edist
E00013349,271,0.0971928393270046
E00021786,169,0.09725367191046891
E00013978,149,0.09757705799370565
E00004709,295,0.09767818299442062
E00004702,294,0.09768266662153666
E00015415,373,0.09779057747887525
E00021163,233,0.09783093349487706
E00004710,296,0.0978669823033328
E00013341,268,0.09808254331501773
E00020468,336,0.0981466329083888
E00006895,59,0.0982694025270679
E00167687,318,0.09841190985262209
E00019996,323,0.09883646059854377
E00023933,25,0.0989484253678188
E00023933,341,0.0989484253678188
E00015823,366,0.09897234477897951
E00024134,11,0.099076149033891
E00016619,126,0.09914729109188133
E00013348,271,0.09917451656764555
E00166842,405,0.09926319858659552
E00005702,349,0.09936035456700482
E00013542,146,0.09936179846142743
E00012754,273,0.09945598863844987
E00166755,256,0.09946612174082695
E00013462,188,0.09947418937109177
E00015434,375,0.09948170240056299
E00004554,281,0.09956379205122758
E00004529,298,0.09958437756198277
E00019793,325,0.09963179382729807
E00006510,72,0.09963269335381665
E00008732,311,0.09967646757116551
E00004253,290,0.09972512235031514
E00006270,47,0.09980622690797675
E00020465,336,0.09990906402504049
E00176279,79,0.09994419802287939
E00013547,137,0.09999809963534938
E00021035,275,0.10006930314508788
E00008803,93,0.10026862803465043
E00013380,259,0.10040907057775346
E00019962,329,0.10050809986023009
E00176319,42,0.10052135952873947
E00021153,41,0.1005901577810809
E00015821,366,0.100604279530958
E00021161,34,0.10062937756762246
E00013966,134,0.10080852483668729
E00018226,163,0.10099187029183454
E00168881,268,0.10104931175499691
E00013522,227,0.1012309869652759
E00012758,262,0.10123115261271347
E00006475,51,0.10127045455838142
E00019729,332,0.10131872698600883
E00006241,67,0.1013328121186363
E00020102,156,0.10140247316560215
E00176321,77,0.10143610244822286
E00020113,330,0.10156146221461314
E00016605,123,0.10170584960720276
E00013512,146,0.10189104498456995
E00013981,132,0.10197122518872463
E00006878,63,0.102048778133586
E00021164,232,0.10238373537622547
E00003041,307,0.10254776159939827
E00008270,129,0.10284702235120727
E00008611,231,0.10294368512944112
E00006941,95,0.10294711058130922
E00006515,72,0.10294734927840238
E00005990,54,0.10295836908088714
E00006475,61,0.1029988041807934
E00013527,143,0.10326953679128445
E00015386,380,0.10337568932695432
E00174036,246,0.10346050584407392
E00024110,17,0.10348242944018114
E00013509,146,0.10364776711949482
E00006508,73,0.10365957048836325
E00004206,287,0.10378929400858104
E00004538,291,0.10383660646893893
E00024136,11,0.10394391344056328
E00019726,332,0.10427616497327406
E00017914,174,0.10430690525586808
E00020107,327,0.1043243137284457
E00005678,346,0.1049837384426889
E00167491,159,0.10521680871531813
E00020130,150,0.10531947494972381
E00020065,338,0.10550003841617511
E00016059,371,0.10551312546687053
E00009711,112,0.10556378251094917
E00005943,344,0.1056305530355283
E00006893,46,0.10566478041753108
E00006877,57,0.10581229097280108
E00016027,371,0.1061958667897793
E00176263,86,0.10639420614735232
E00021707,234,0.10651752701332283
E00005931,355,0.10666009336862448
E00017913,171,0.1069023518171402
E00008839,79,0.10693620653784768
E00021700,239,0.10702860092773626
E00007597,100,0.10706140434990473
E00009628,110,0.10733245542714889
E00006505,70,0.10742983960730203
E00019989,323,0.10748190147494827
E00006917,96,0.10758051460243725
E00176226,230,0.10771126023545993
E00008618,312,0.10772528646147385
E00007787,107,0.10781777924396062
E00008935,230,0.1078473681115378
E00023843,7,0.107923886467737
E00002898,308,0.10793892232650536
E00013343,265,0.10794438887720571
E00008175,40,0.10810685887307223
E00006288,47,0.10813821599707071
E00018254,165,0.10820500302362589
E00006508,55,0.10823116373619983
E00013432,188,0.10823416408231235
E00013341,269,0.10828784407168437
E00023959,301,0.10834246946175125
E00020112,326,0.10839444831397517
E00000012,189,0.10855054684231827
E00020123,152,0.10857653595375273
E00008823,92,0.10858448648232233
E00020833,280,0.10868689428864566
E00015414,376,0.10875600935707347
E00016593,121,0.1088364894575525
E00174721,307,0.10888753964807571
E00009631,111,0.10889625078664095
E00019968,329,0.10891840490239263
E00009625,109,0.10894075228439765
E00021167,232,0.10917793488290466
E00174706,310,0.1095500087586641
E00015702,339,0.10958940037955739
E00013549,136,0.10959738085851928
E00166843,405,0.10975484654248245
E00013458,191,0.10981758529574535
E00023959,304,0.10994502793874898
E00176336,312,0.11003655723447882
E00022360,404,0.11012815513831377
E00015815,364,0.11026535891864479
E00020105,157,0.11028021125715314
E00016600,122,0.11033953561006647
E00167687,317,0.11047883874283848
E00009629,111,0.11051943862109662
E00009705,112,0.11057710439019733
E00000016,186,0.11060268060237159
E00006946,95,0.11072990302582605
E00005678,345,0.11080010962498943
E00020108,157,0.11084104660106497
E00023506,6,0.11088398524573236
E00015425,374,0.11100674159591307
E00013994,133,0.11102180270366088
E00176300,43,0.11103717046442056
E00007784,105,0.11109452218575047
E00019964,158,0.11112973004595575
E00008773,43,0.11129462663096706
E00166759,187,0.11131194341205505
E00014951,223,0.11151820024062703
E00166758,184,0.11178896240420716
E00020120,152,0.11192310552624067
E00008839,80,0.11201898091536651
E00168883,264,0.11204734426559355
E00012826,120,0.11222552259703655
E00020466,335,0.11228055286838194
E00020500,322,0.11236989028753078
E00021162,220,0.11250818401244864
E00004212,290,0.1126653175528381
E00007784,103,0.11271166095976672
E00022178,397,0.11277210359936207
E00008731,148,0.11284267154650848
E00005054,360,0.11285341084920095
E00013432,190,0.11288479153016258
E00006873,69,0.11295514979894568
E00005707,348,0.1130618801184434
E00019898,319,0.11317151077759662
E00015816,364,0.11321870381834008
E00006941,94,0.11324079023275238
E00020408,318,0.11328428100931896
E00016587,131,0.11340115365689961
E00020876,276,0.1134219710318316
E00004523,303,0.11349711341540719
E00022183,398,0.11353421429672769
E00008170,35,0.1135598296406873
E00023928,18,0.1136788560504594
E00015426,375,0.11368988902061104
E00022364,400,0.11375871625727066
E00008723,78,0.11378489776010192
E00005690,352,0.11389458745591548
E00015650,217,0.11399185286850848
E00013548,137,0.11399444787561162
E00008287,384,0.11418396410153549
E00174829,229,0.11443126732955915
E00008879,83,0.11450566448691477
E00012750,272,0.1146201021393538
E00021149,41,0.11474080054481932
E00013341,267,0.11479377984011381
E00176243,133,0.1151001667200698
E00165807,325,0.11511397637567759
E00002548,310,0.1152293741762594
E00013958,135,0.1152781383843308
E00019968,161,0.11535472402975881
E00015382,379,0.11539688184408364
E00013426,189,0.1155118950906385
E00005694,351,0.1156149588869117
E00012750,52,0.11567536886488376
E00019987,323,0.11572963339173872
E00008175,35,0.1159138758982998
E00013528,140,0.1159249635062591
E00008821,90,0.11602838340366978
E00015654,217,0.11613399257177412
E00013380,260,0.11616665525790484
E00176235,149,0.11617656697962986
E00021724,236,0.11625692255331337
E00006161,48,0.11668721127861224
E00176306,79,0.1166941029520244
E00023955,301,0.11683482500061876
E00004475,288,0.11689128184573694
E00023955,22,0.11692963020951727
E00176328,43,0.11693666176206592
E00023955,304,0.11709263259655658
E00015171,324,0.1173017459941245
E00175195,11,0.11737897766019387
E00020118,151,0.11746025739735375
E00020889,280,0.1175255034399526
E00015633,219,0.1175696314315968
E00010673,114,0.11760867444596892
E00021725,234,0.11761978147546606
E00020139,157,0.11777719497110359
E00021708,239,0.11784832215756103
E00013509,148,0.11784991040623959
E00174727,306,0.11788532131878532
E00015759,215,0.11795273507581258
E00011174,396,0.11797518303440797
E00015430,374,0.11811142652316872
E00014715,225,0.11846734350480734
E00017901,172,0.11864156159408384
E00019729,331,0.1187622532208305
E00012809,259,0.11878862852346905
E00005537,345,0.11883451239813626
E00006516,50,0.11887226760320631
E00013517,146,0.11900107739537755
E00009050,78,0.11910975594082154
E00015424,375,0.11914402288753276
E00023723,0,0.11918215128817655
E00008877,84,0.11930826675472134
E00021732,234,0.11931312035576684
E00015822,365,0.11938991912998881
E00021782,169,0.11940735134939663
E00022173,397,0.11942511257748749
E00017187,408,0.11952137133623172
E00006236,67,0.11953638865576108
E00166841,405,0.11959618270623984
E00016597,130,0.11962003989871126
E00009892,96,0.11965347508443105
E00023715,0,0.11976566306933592
E00004705,294,0.1197681268936567
E00008821,91,0.11981671434337528
E00006499,61,0.1198438781889144
E00015520,383,0.12007740032099366
E00006891,46,0.12010844301996937
E00022369,403,0.12030938569184889
E00168021,318,0.12048711013961254
E00021714,240,0.12049629854141043
E00166755,251,0.12073694936375338
E00007432,108,0.12090561090321124
E00021730,238,0.12092740429700083
E00004529,302,0.12102925115536009
E00007787,105,0.12104691758031415
E00008821,89,0.12105071569298706
E00176224,311,0.12105564940256622
E00008877,83,0.12105616052815292
E00006237,65,0.12122560472011439
E00013959,135,0.12166711215276466
E00008724,78,0.12182834037476628
E00007854,394,0.12184742773747488
E00019735,331,0.12190468793620549
E00015419,374,0.12206326274661021
E00016408,390,0.1220692066727774
E00004388,284,0.12212359038250116
E00009047,82,0.12213900816188208
E00013837,143,0.12218200978914899
E00166756,186,0.12241851790434173
E00016815,387,0.12244433050217716
E00020859,276,0.12245104963737563
E00004868,356,0.12247870309296334
E00021699,240,0.12259042689287644
E00006910,97,0.12260665162835438
E00008871,84,0.12291044642074055
E00004210,287,0.1230927737740117
E00013577,138,0.12311052657108248
E00006898,63,0.1232914981380551
E00021787,169,0.12333297326328824
E00019731,331,0.12342601548442284
E00022369,400,0.12358263594000357
E00013514,145,0.1237948521352294
E00008173,35,0.1238356197002602
E00174829,142,0.12386608842700665
E00167491,158,0.12405906359374529
E00020112,154,0.12417889222364871
E00007596,99,0.1244531233133679
E00015429,374,0.12447048946601465
E00176287,76,0.12452216297521397
E00013532,141,0.12454233698576907
E00005995,68,0.1246055510407101
E00004530,302,0.12470943492561974
E00006508,75,0.12490785906851262
E00020108,156,0.12496127418438926
E00002992,305,0.1249989937608564
E00006871,66,0.12503736872860508
E00176247,79,0.12508644556185886
E00006510,73,0.12511073487479174
E00018260,165,0.12511395376720455
E00020107,154,0.12514057832025083
E00176331,42,0.12537020992046383
E00015824,366,0.12542702344983322
E00015383,380,0.1255246049605976
E00022187,398,0.1255958284346822
E00175194,9,0.125620019227231
E00023623,6,0.1256972151879594
E00019903,315,0.12569760459289187
E00004235,293,0.1257763457282851
E00012747,263,0.1257938275107673
E00003616,354,0.1258653002789828
E00021732,235,0.1259075001430949
E00015635,219,0.12620350486676446
E00005537,346,0.1263424351183207
E00022167,402,0.1265221032704124
E00016610,124,0.12662807188188202
E00015641,218,0.12666498400499085
E00021731,232,0.12671869456841098
E00006161,45,0.12675567729265647
E00004237,292,0.12684823423109232
E00011182,395,0.1268498463871159
E00009708,113,0.12685280205425556
E00020468,335,0.12694830779694752
E00016029,370,0.12711910601414814
E00007579,98,0.1272659349609941
E00017163,406,0.1272797431087729
E00176224,148,0.12740227933905293
E00004530,23,0.12744399998934833
E00006908,57,0.1274788288634742
E00016080,217,0.12748260575941414
E00013920,226,0.1274925717487597
E00024136,15,0.12769971092539298
E00012819,117,0.12789286294812136
E00176236,148,0.12789418692423907
E00004465,288,0.1279177569985199
E00022365,179,0.12796456980208662
E00176227,230,0.12812799104872644
E00017924,164,0.12815791243744953
E00004545,291,0.12839120291394474
E00020124,150,0.12840982112546362
E00175197,0,0.12844951668558383
E00019735,332,0.12858813686338402
E00009716,113,0.12868177782120893
E00015391,375,0.12869712809151557
E00012813,260,0.12875767885667846
E00008794,89,0.12878945263810784
E00017921,173,0.1288066019471688
E00015652,216,0.1288488202131217
E00019929,330,0.12898204101209787
E00015760,215,0.12904300265054783
E00021731,234,0.12934796512601843
E00011201,396,0.12935860880590455
E00004205,294,0.12939731033451815
E00019968,160,0.12949888869465642
E00006503,60,0.12952014507651857
E00023845,7,0.12957972292037892
E00006497,61,0.12967804658179055
E00013579,139,0.1296890661768953
E00023509,6,0.1297834724197903
E00004391,284,0.12989972740762912
E00008832,80,0.13030233058737753
E00004523,299,0.1303979432899563
E00008617,312,0.13045756117073928
E00005657,352,0.1305555588661934
E00021718,241,0.13059760097062265
E00016609,126,0.13064072129098958
E00006250,58,0.1306754889864179
E00004708,295,0.1307292921150729
E00008167,35,0.13082288117064508
E00000021,183,0.13083837423732544
E00016596,246,0.1308496333257014
E00000003,186,0.13087127541368654
E00020072,338,0.13093175703419732
E00005050,360,0.13098125289420282
E00008793,92,0.13106673410145006
E00166759,189,0.13107844281658831
E00020139,155,0.13111291204020928
E00176233,149,0.13145818263678402
E00020110,157,0.13153809787085352
E00005041,361,0.13160413549950778
E00006480,64,0.13167321005090152
E00005939,344,0.13169057564237074
E00019968,330,0.13176567568271935
E00022364,402,0.13179472658316083
E00004474,287,0.1319119179083243
E00004223,292,0.13218751367025516
E00016032,369,0.13238202243514147
E00022348,401,0.13241045511381053
E00013832,143,0.13245068076114055
E00004529,300,0.1324729471771355
E00021708,238,0.13254381925838865
E00013539,145,0.13258720320114495
E00016623,131,0.13281299335797805
E00012780,273,0.13295624852706228
E00022090,182,0.13304235586097635
E00020075,338,0.13309276595639702
E00021722,235,0.13311803933345082
E00020737,278,0.13332885991623897
E00174840,142,0.13341166326568674
E00008173,38,0.13350790832348455
E00008865,85,0.13357974810249493
E00013528,143,0.13361083674814336
E00007575,98,0.13372506711679322
E00006506,51,0.13377074765685928
E00021778,170,0.13377711998128047
E00019961,161,0.13379133397815704
E00006505,60,0.13406201333138182
E00004225,293,0.1341150753734948
E00017936,167,0.13420284933303792
E00176506,384,0.13423456608717768
E00006512,71,0.13424261291813205
E00008280,385,0.1344096804341222
E00019979,162,0.13441306278260107
E00174812,132,0.13451018481982632
E00008813,91,0.1347141192093166
E00176248,80,0.13471526734632058
E00019989,162,0.13498287420821872
E00020103,157,0.1349944372348714
E00013352,271,0.13511992533431488
E00008871,83,0.1352613934963396
E00021724,235,0.135403964973934
E00174833,140,0.13555213458097368
E00012828,245,0.13557740429943413
E00022096,182,0.1355837201275336
E00004526,299,0.1356305378324208
E00000005,184,0.1356368358042287
E00002897,308,0.1356668466779522
E00167687,316,0.13571867767010956
E00017918,168,0.13583795445434405
E00006503,51,0.13589582798310104
E00175206,1,0.13593168187889726
E00015816,363,0.13611013169515845
E00000022,189,0.1361171159619948
E00024134,21,0.13611738213001368
E00006868,74,0.13612432682745176
E00022181,397,0.13615170767252266
E00004223,285,0.1362668857433428
E00015803,365,0.13627140560465142
E00166869,258,0.13643089005955306
E00008770,42,0.13648975572769104
E00017933,167,0.13649914365078436
E00013529,226,0.13651873210386065
E00006894,59,0.13657228799423327
E00174842,229,0.13663026737754888
E00023933,29,0.13675530483224457
E00023933,342,0.13675530483224457
E00009637,112,0.1369035115895065
E00019960,158,0.1369687342998505
E00005698,350,0.13741086620868476
E00004711,296,0.13742984384359203
E00017901,174,0.13769280020056676
E00013510,148,0.13773480417514272
E00004229,293,0.1377706073034647
E00013508,144,0.13787794040676304
E00007597,101,0.13798114669489342
E00020875,276,0.13798580683692402
E00019929,160,0.13813040875698712
E00020849,277,0.1381976862127852
E00022183,399,0.1381983978465372
E00176300,82,0.138230755011972
E00016842,392,0.13829022854711526
E00015520,382,0.1384205125477018
E00012855,244,0.1384756095862461
E00023959,303,0.13851792102427354
E00013828,228,0.13853952827373064
E00020460,335,0.13862711544915646
E00167985,159,0.13864863312192505
E00016037,368,0.13866341912251426
E00006000,53,0.13892645335222395
E00020408,317,0.13907838769349878
E00020232,334,0.13918458277307846
E00012856,245,0.13927414176722708
E00013548,139,0.13928935261974
E00016620,126,0.13937734878684852
E00018221,165,0.13941800513937297
E00016615,127,0.13943395144327894
E00017191,408,0.13944702233677556
E00010823,115,0.1395186416113208
