startid,endid,routedist
E00021704,238,0.710132
E00015555,364,1.0009160000000001
E00015233,372,0.882309
E00008752,143,0.6408980000000001
E00013835,143,0.655027
E00013373,260,0.563083
E00015350,383,0.615462
E00021728,234,0.6119450000000001
E00013438,191,0.6651459999999999
E00024125,9,0.643818
E00013444,191,0.726121
E00016057,370,0.726425
E00019992,156,0.657473
E00019958,158,0.664657
E00004231,293,0.804894
E00017900,174,0.756385
E00019974,328,0.686531
E00019961,152,0.694337
E00009203,231,0.8731140000000001
E00013522,141,0.644652
E00015801,366,0.672353
E00166850,46,0.863971
E00015689,155,0.7922899999999999
E00013972,226,0.6355040000000001
E00020113,323,0.6373540000000001
E00007872,385,0.5380389999999999
E00005967,53,0.5472469999999999
E00020076,337,0.7388239999999999
E00015242,371,0.731896
E00009116,91,0.549165
E00013961,83,0.698607
E00007595,94,0.7572920000000001
E00020461,319,0.722306
E00005953,343,0.712996
E00019993,160,0.672914
E00004720,295,0.668563
E00013278,266,0.968557
E00013361,244,0.554207
E00022466,397,0.803663
E00009217,312,0.652413
E00013317,267,0.849321
E00009066,81,0.731696
E00019929,157,0.7972229999999999
E00002919,309,0.733198
E00015624,219,0.717908
E00023956,281,0.714789
E00174783,189,0.7326309999999999
E00020103,328,0.6198429999999999
E00009705,109,0.757559
E00004559,302,0.641753
E00004280,290,0.6788759999999999
E00013972,145,0.657334
E00022190,398,0.697117
E00012848,120,0.767457
E00176259,311,0.627677
E00021167,236,0.6784070000000001
E00014780,224,0.6287419999999999
E00008722,77,0.5561159999999999
E00013958,132,0.620845
E00019777,325,0.644792
E00023674,1,0.693823
E00013354,259,0.6966789999999999
E00174679,283,0.731099
E00176221,77,0.7723690000000001
E00006905,75,0.753634
E00171525,379,0.5813959999999999
E00015416,374,0.589328
E00024130,9,0.6047469999999999
E00004742,295,0.6405339999999999
E00176515,39,0.8082140000000001
E00015244,369,0.736903
E00024138,22,0.660462
E00008894,86,0.6275729999999999
E00006894,74,0.675991
E00167269,112,0.756181
E00008891,86,0.594568
E00021796,175,0.8466509999999999
E00022153,398,0.722616
E00012812,260,0.638197
E00015228,377,0.665663
E00004199,19,0.714605
E00021727,240,0.680668
E00006245,58,0.6972269999999999
E00006237,49,0.863231
E00012829,245,0.670927
E00004375,284,0.677258
E00007586,94,0.81636
E00012776,45,0.769439
E00016664,242,0.734745
E00013980,134,0.663946
E00015345,381,0.82596
E00008898,86,0.615793
E00024115,4,0.696471
E00171511,170,0.671106
E00000030,243,0.7747329999999999
E00000029,209,0.709467
E00020054,337,0.802963
E00176260,240,0.641032
E00022114,181,0.724015
E00006902,74,0.951163
E00004746,297,0.7185199999999999
E00008860,235,0.746346
E00013971,146,0.6006119999999999
E00017953,174,0.935455
E00013508,143,0.850505
E00019978,156,0.724294
E00008828,237,0.7687430000000001
E00013430,185,0.588472
E00019915,334,0.6960850000000001
E00004522,22,0.632593
E00006250,49,0.95604
E00009632,109,0.7340890000000001
E00015692,326,0.6506470000000001
E00006505,45,0.638931
E00167270,112,0.688077
E00009052,82,0.691156
E00167176,240,0.706554
E00020848,277,0.623565
E00015919,366,0.761517
E00005927,357,1.069769
E00020115,154,0.676259
E00015913,365,0.723347
E00022267,400,0.818921
E00015425,376,0.6869460000000001
E00008878,240,0.801892
E00004741,292,0.737931
E00020129,153,0.6848110000000001
E00004761,296,0.776985
E00004523,26,0.6754410000000001
E00008727,147,0.69099
E00023696,0,0.785991
E00002553,309,0.6571849999999999
E00004552,291,0.783052
E00176320,229,0.620444
E00015309,373,0.692181
E00000027,187,0.6144
E00019991,330,0.682279
E00176317,43,0.629732
E00008722,145,0.719271
E00020377,316,0.6919919999999999
E00000032,209,0.697342
E00019991,329,0.6711119999999999
E00004553,136,0.663574
E00022234,403,0.7127859999999999
E00013862,229,0.696644
E00020005,151,0.662158
E00002579,310,0.906614
E00013377,120,0.71785
E00006514,49,0.761192
E00176515,36,0.653396
E00015759,218,0.6293200000000001
E00005672,347,0.726776
E00022263,402,0.837997
E00002548,309,0.8077190000000001
E00013549,184,0.8089059999999999
E00004893,357,0.973687
E00008861,241,0.637887
E00013437,135,0.647869
E00008890,132,0.9262910000000001
E00004203,297,0.632363
E00004561,10,0.670347
E00004600,289,0.617814
E00008685,78,0.692859
E00171525,383,0.626054
E00175194,304,0.695507
E00008832,78,0.588351
E00023930,302,0.7084750000000001
E00022423,397,0.644241
E00167274,113,0.81261
E00016081,219,0.656731
E00013957,84,0.555765
E00023840,3,0.77599
E00005709,348,0.8084840000000001
E00017959,165,0.7061559999999999
E00021707,34,0.730909
E00008753,229,0.733961
E00004932,355,0.634073
E00176264,241,0.693406
E00017918,173,0.712678
E00014963,223,0.6593479999999999
E00021707,240,0.645173
E00021705,220,0.6614880000000001
E00009191,231,0.663048
E00016083,331,0.701944
E00007592,96,0.6642440000000001
E00016057,372,0.773121
E00008887,86,0.6143390000000001
E00020746,278,0.7681760000000001
E00020124,156,0.618822
E00167177,236,0.723727
E00006253,58,0.7783519999999999
E00006162,51,0.6559149999999999
E00016042,363,0.7751699999999999
E00008164,37,0.5948490000000001
E00013519,311,0.61242
E00021673,251,0.61424
E00009713,113,0.671311
E00017918,164,0.6230359999999999
E00008182,35,0.56745
E00009063,80,0.660243
E00006255,71,0.957616
E00015555,366,0.882967
E00020504,316,0.546677
E00007442,108,0.6715
E00006484,66,0.73212
E00021775,172,0.702392
E00015379,381,0.532697
E00004526,24,0.6727150000000001
E00005740,346,0.608324
E00166758,191,0.7970259999999999
E00015790,219,0.7020789999999999
E00005740,345,0.609898
E00176311,240,0.690474
E00006254,71,0.70216
E00020862,276,0.607247
E00175191,23,0.9081549999999999
E00007418,104,0.756083
E00016040,363,0.630358
E00008886,83,0.753587
E00021169,222,0.662523
E00006889,63,0.6739809999999999
E00006875,69,0.863193
E00016641,246,0.855519
E00020827,277,0.670227
E00015956,367,0.636433
E00021946,404,0.74642
E00175194,301,0.697018
E00174812,149,0.758202
E00016631,123,0.671513
E00023843,3,0.669038
E00003626,354,0.540299
E00016597,128,0.664018
E00009615,110,0.712048
E00002538,308,0.758621
E00024115,5,0.6989650000000001
E00009124,87,0.584872
E00013441,83,0.7172000000000001
E00021689,210,0.640885
E00013540,146,0.632943
E00021695,234,0.696551
E00175190,11,0.694724
E00021803,175,0.7182759999999999
E00021802,169,0.692896
E00015686,339,0.6975180000000001
E00005658,351,0.968336
E00005761,351,0.588507
E00002570,310,0.6955410000000001
E00006820,259,0.671222
E00020095,326,0.781927
E00006235,58,0.723851
E00006903,71,0.6673129999999999
E00015417,378,0.6493669999999999
E00015239,367,0.726072
E00013858,229,0.6836749999999999
E00000007,183,0.607163
E00019983,156,0.7527
E00008740,79,0.7450910000000001
E00175192,304,0.70227
E00020247,319,0.8407680000000001
E00016160,121,0.7571559999999999
E00174761,133,0.795764
E00006516,73,0.574173
E00015655,217,0.703279
E00174659,300,0.562973
E00019888,316,0.680301
E00021831,164,0.769289
E00006011,65,0.710311
E00167478,330,0.6840109999999999
E00013853,140,0.719869
E00005226,359,0.823643
E00019803,324,0.733833
E00004247,292,0.656104
E00022430,398,0.676337
E00023823,7,0.602144
E00016027,367,0.791833
E00020082,337,0.7824009999999999
E00023651,2,0.700667
E00012782,61,0.735544
E00015664,153,0.66307
E00004549,139,0.64151
E00016621,125,0.775847
E00021691,196,0.69096
E00019752,331,0.920043
E00006901,59,0.722902
E00004273,286,0.699385
E00021174,235,0.841949
E00020516,321,0.702015
E00016055,370,0.610328
E00008583,88,0.687682
E00015668,156,0.791508
E00174662,282,0.6759700000000001
E00007778,100,0.642383
E00016190,122,0.7609400000000001
E00175192,301,0.703781
E00004239,293,0.705515
E00167277,111,0.553557
E00015421,380,0.713638
E00176306,77,0.568801
E00012807,259,0.7635080000000001
E00013970,149,0.684587
E00002333,306,0.76288
E00012775,44,0.7814009999999999
E00006267,71,0.709635
E00006482,45,0.7540030000000001
E00168185,262,0.630842
E00013440,190,0.5885560000000001
E00023636,2,0.599
E00015807,364,0.604312
E00013453,191,0.7215940000000001
E00004528,28,0.733579
E00012827,119,0.68402
E00006158,44,0.637734
E00015237,369,0.7437050000000001
E00004599,289,0.702889
E00003048,307,0.7936449999999999
E00022092,179,0.8456760000000001
E00022229,403,0.77319
E00003626,352,0.627783
E00015383,376,0.6510520000000001
E00000021,192,0.6166029999999999
E00023929,299,0.683495
E00007783,100,0.687166
E00020823,280,0.684471
E00175191,8,0.8881100000000001
E00004545,139,0.652919
E00016059,369,0.66653
E00006875,72,0.629832
E00015826,367,0.895522
E00020220,333,0.623595
E00174833,147,0.6052540000000001
E00013978,147,0.719754
E00020392,316,0.707603
E00021164,236,0.6507179999999999
E00012827,117,0.843229
E00000010,136,0.682434
E00006301,47,0.737505
E00171521,376,0.579669
E00008901,86,0.608256
E00013441,84,0.746308
E00016037,363,0.883282
E00021770,169,0.736107
E00009135,87,0.721697
E00015920,365,0.97474
E00006888,75,0.608008
E00021700,235,0.695662
E00015661,154,0.708073
E00021673,256,0.6083
E00016040,364,0.6102390000000001
E00024112,18,0.58613
E00008884,191,0.670676
E00020240,319,0.665442
E00000030,198,0.787731
E00023958,28,0.589196
E00017947,174,0.712817
E00017904,171,0.71115
E00022083,181,0.555265
E00015413,379,0.5695209999999999
E00021710,233,0.687764
E00008743,80,0.6695420000000001
E00023936,25,0.6406470000000001
E00023936,341,0.6406470000000001
E00004258,289,0.7166760000000001
E00004172,303,0.720229
E00006886,66,0.8326330000000001
E00004263,289,0.712391
E00006004,68,0.773485
E00174038,122,0.792443
E00009123,91,0.7338899999999999
E00013511,142,0.678925
E00009639,110,0.838718
E00021696,233,0.600291
E00020876,280,0.612719
E00013915,226,0.733561
E00008871,133,0.709723
E00015703,339,0.7373529999999999
E00016406,390,0.879734
E00020099,332,0.754048
E00024112,27,0.5598869999999999
E00013516,149,0.596931
E00015387,376,0.7878390000000001
E00015372,376,0.580433
E00023933,30,0.651633
E00021689,209,0.666957
E00015637,219,0.6608630000000001
E00016194,122,0.62429
E00013563,139,0.664231
E00008750,142,0.707105
E00019988,162,0.666278
E00008725,148,0.737881
E00020172,335,0.624848
E00021177,220,0.770267
E00005967,54,0.679557
E00000007,254,0.698332
E00005689,354,0.739839
E00020508,316,0.617808
E00021719,238,0.6812720000000001
E00020508,317,0.653458
E00004541,281,0.6302190000000001
E00021783,168,0.8040539999999999
E00019979,158,0.741275
E00015208,372,0.649227
E00176247,77,0.657439
E00174786,187,0.7438980000000001
E00006836,270,0.68279
E00008611,312,0.716585
E00176275,241,0.743439
E00021777,168,0.864471
E00003635,350,1.304786
E00021722,34,0.732111
E00013442,190,0.743309
E00016902,388,0.708337
E00016076,217,0.849679
E00021836,167,0.796928
E00015679,326,0.806508
E00013560,138,0.6207870000000001
E00021837,165,0.7578440000000001
E00005683,352,0.661242
E00008309,386,0.810384
E00174801,145,0.675207
E00175033,166,0.597731
E00166026,264,0.6762630000000001
E00006858,270,0.701813
E00167491,154,0.659361
E00005769,354,0.772547
E00008893,85,0.70977
E00020153,338,0.7618339999999999
E00167478,154,0.613311
E00016055,378,0.775659
E00004206,293,0.717975
E00023503,4,0.695295
E00021700,234,0.6334460000000001
E00006884,50,0.679697
E00009056,79,0.7512759999999999
E00006886,57,0.917
E00176540,36,0.6119479999999999
E00022171,400,0.773913
E00019942,328,0.646279
E00005708,349,0.736495
E00020083,338,0.660434
E00009699,111,0.667587
E00000007,187,0.739322
E00008761,82,0.7725650000000001
E00004732,285,0.671817
E00023929,298,0.6712
E00019938,329,0.6535850000000001
E00015207,379,0.6200800000000001
E00020509,318,0.6775890000000001
E00016869,392,0.569191
E00004532,281,0.7404930000000001
E00020241,318,0.6704479999999999
E00007436,106,0.7230850000000001
E00021450,222,0.684608
E00009686,113,0.752161
E00020095,156,0.732688
E00023935,340,0.7005009999999999
E00176320,142,0.722961
E00009145,87,0.7232759999999999
E00021157,232,0.63874
E00015834,363,0.672307
E00016926,388,0.757429
E00008736,146,0.7456699999999999
E00009643,112,0.616424
E00004238,294,0.642257
E00006908,72,0.746539
E00009070,79,0.588327
E00016841,392,0.575034
E00013446,83,0.684288
E00021154,81,0.682735
E00015777,215,0.783851
E00006506,258,0.650543
E00021715,234,0.7195819999999999
E00020053,337,1.113326
E00167478,153,0.750066
E00174662,281,0.650972
E00004528,29,0.704399
E00004528,342,0.704399
E00014476,0,1.077671
E00016851,391,0.95574
E00013863,228,0.6579170000000001
E00020126,160,0.678449
E00005907,361,0.761957
E00006498,51,0.709262
E00020464,318,0.766439
E00176302,78,0.605923
E00007779,108,0.684705
E00024136,303,0.685457
E00020097,152,0.6272989999999999
E00005923,355,0.688481
E00023455,0,0.767061
E00167998,328,0.810024
E00020123,158,0.6987190000000001
E00006878,67,0.750476
E00167243,222,0.609602
E00021702,236,0.6781269999999999
E00016100,217,0.650164
E00015282,373,0.747758
E00019962,152,0.713386
E00021835,163,0.791876
E00015768,216,0.833016
E00004539,138,0.633951
E00016643,131,0.7567889999999999
E00004746,295,0.616458
E00008267,129,0.62567
E00020377,317,0.7227129999999999
E00015411,375,0.850485
E00014487,0,0.758999
E00175215,2,0.76263
E00009210,312,0.658625
E00174753,132,0.688806
E00023845,3,0.650609
E00015207,380,0.779806
E00021701,237,0.715433
E00020138,158,0.730893
E00008879,133,0.655025
E00005699,349,0.654608
E00020122,339,0.7144320000000001
E00022370,179,0.681164
E00006230,46,0.668701
E00013313,265,0.833511
E00004522,340,0.691378
E00013530,141,0.6750940000000001
E00008177,40,0.686748
E00022153,400,0.731914
E00003408,348,0.909219
E00015349,381,0.832093
E00176264,235,0.81435
E00016626,242,0.753225
E00174781,189,0.706409
E00021195,222,0.723058
E00008960,91,0.5517580000000001
E00008610,231,0.81323
E00005796,352,0.698877
E00023652,3,0.6442859999999999
E00002568,310,0.611817
E00004530,26,0.699328
E00016678,389,0.674188
E00019406,116,0.797508
E00021693,256,0.6935370000000001
E00023489,3,0.694425
E00004758,294,0.5789829999999999
E00009179,42,0.594422
E00015555,363,1.028212
E00019755,151,1.053917
E00004527,26,0.745912
E00022344,403,0.8306
E00170937,408,0.630167
E00167275,113,0.909096
E00016829,391,0.760017
E00012841,118,0.647058
E00004477,288,0.720696
E00015428,374,0.5476960000000001
E00009611,111,0.7537050000000001
E00012774,45,0.612143
E00019891,334,0.597286
E00008707,78,0.723913
E00176257,149,0.709799
E00004762,297,0.712615
E00006899,73,0.628231
E00006512,64,0.691755
E00015663,218,0.733015
E00002538,309,0.71672
E00024113,32,0.814002
E00022756,407,0.80757
E00007450,97,0.956945
E00019938,158,0.693615
E00176249,78,0.9558139999999999
E00168012,338,0.602402
E00009709,111,0.778293
E00013948,226,0.704415
E00020916,279,0.695511
E00021673,252,0.618725
E00019803,325,0.738838
E00005983,68,0.9621609999999999
E00006496,258,0.730234
E00019993,330,0.686177
E00012815,260,0.7892279999999999
E00020377,318,0.740345
E00000019,248,0.714469
E00008737,146,0.893245
E00013516,132,0.5999779999999999
E00015827,368,0.5621710000000001
E00020098,153,0.718175
E00008283,384,0.65725
E00015670,155,0.748129
E00013450,185,0.729975
E00017942,166,0.79227
E00017956,168,0.757752
E00006916,95,1.115575
E00016864,392,0.867638
E00004574,285,0.731161
E00015800,367,0.687713
E00004454,287,0.717672
E00004223,288,0.7287939999999999
E00022473,397,0.832742
E00004229,285,0.7247680000000001
E00009051,76,0.683948
E00015422,377,0.5997870000000001
E00013989,84,0.681139
E00021704,34,0.726986
E00015395,374,0.691339
E00023957,27,0.654903
E00175192,298,0.790652
E00005534,345,0.6805739999999999
E00020110,150,0.6412559999999999
E00013419,134,0.707259
E00007430,103,0.852446
E00004272,285,0.851437
E00005926,357,0.938921
E00020082,338,0.776597
E00013369,260,0.78453
E00008913,230,0.667756
E00013855,140,0.731287
E00016820,387,0.616668
E00015352,379,0.661894
E00006902,46,0.698211
E00167178,240,0.7746730000000001
E00015763,216,0.836696
E00023957,20,0.658601
E00008831,77,0.702385
E00013859,143,0.681234
E00022353,181,0.6462519999999999
E00019907,315,0.743592
E00021729,233,0.694217
E00008785,43,0.813236
E00014088,1,0.880477
E00003065,307,0.62741
E00022358,403,1.0852519999999999
E00015430,376,0.81152
E00020126,155,0.716858
E00174991,164,0.765509
E00013337,269,0.653745
E00015421,377,0.777822
E00171719,398,0.824395
E00012768,273,0.6633239999999999
E00167491,151,0.71856
E00020239,319,0.587902
E00022764,407,0.9799690000000001
E00014735,225,0.6122989999999999
E00015659,216,0.752403
E00023624,3,0.5997060000000001
E00168193,262,0.63728
E00016083,332,0.669571
E00006002,53,0.7533200000000001
E00168012,337,0.608205
E00006142,257,0.695206
E00008606,88,0.67562
E00023936,29,0.631586
E00023936,342,0.631586
E00004197,9,0.694819
E00165788,393,0.839816
E00020992,280,0.739666
E00021162,233,0.620851
E00174671,281,0.7164579999999999
E00176515,40,0.872606
E00021199,220,0.800237
E00004602,289,0.784785
E00015249,371,0.74625
E00016049,371,0.7294120000000001
E00016601,121,0.882758
E00021803,176,0.731177
E00167479,327,0.6601739999999999
E00008869,86,0.626338
E00176308,256,0.6408440000000001
E00004527,28,0.722101
E00013359,270,0.6980190000000001
E00021152,81,0.635158
E00167273,113,0.8596820000000001
E00176312,239,0.584327
E00015411,374,0.8833179999999999
E00020124,155,0.693601
E00020140,335,0.710477
E00020123,154,0.693766
E00000030,208,0.792415
E00008885,86,0.754287
E00020646,279,0.661058
E00013866,229,0.835072
E00019759,332,0.723914
E00005686,354,0.603246
E00009069,42,0.586125
E00015077,225,0.68641
E00013861,227,1.006554
E00022161,402,0.848222
E00009056,77,0.704291
E00005698,351,0.571702
E00008753,77,0.616986
E00165798,261,0.6102110000000001
E00016608,125,0.6812999999999999
E00013835,77,0.9013730000000001
E00013991,83,0.644683
E00005697,351,0.6968730000000001
E00019989,152,0.7643869999999999
E00015247,371,0.7128
E00020404,315,0.6279779999999999
E00016029,367,0.64539
E00004247,286,0.708244
E00167179,234,0.714139
E00016097,217,0.7182050000000001
E00020136,327,0.674058
E00006879,50,0.712681
E00016039,369,0.650685
E00004373,284,0.764937
E00019948,157,0.614552
E00013539,311,0.743892
E00006892,65,0.776266
E00008580,87,0.716814
E00023832,4,0.573846
E00021731,239,0.648683
E00004561,281,0.6799310000000001
E00008687,76,0.5369940000000001
E00021176,221,0.8000689999999999
E00013455,83,0.612965
E00013538,142,0.8414020000000001
E00176243,135,1.0268389999999998
E00008184,39,0.6600499999999999
E00167273,111,0.562855
E00013516,227,0.691689
E00006887,62,0.6175839999999999
E00167275,110,0.632815
E00016629,242,0.621924
E00012834,262,0.683782
E00017157,405,1.035675
E00008766,42,0.826194
E00016098,218,0.708075
E00013534,141,0.635083
E00024108,302,0.5862240000000001
E00023931,340,0.672768
E00016380,393,0.665788
E00016656,246,0.787147
E00013951,226,0.6583669999999999
E00013922,132,0.7304980000000001
E00020126,330,0.6557580000000001
E00003043,307,0.890479
E00008744,79,0.775831
E00009171,81,0.778115
E00012813,270,0.631478
E00021698,41,0.6340650000000001
E00008807,92,0.6384719999999999
E00017918,166,0.69498
E00020119,159,0.623984
E00016940,125,0.8057770000000001
E00019960,152,0.715241
E00004534,282,0.6352920000000001
E00020127,327,0.7983899999999999
E00013961,84,0.727715
E00022347,182,0.770741
E00173938,242,0.748131
E00015918,364,0.6896559999999999
E00167999,159,0.631734
E00020504,318,0.639138
E00015213,374,0.9405220000000001
E00174783,191,0.677323
E00017190,408,0.775174
E00020489,336,0.83256
E00176234,132,0.777439
E00006888,62,0.554319
E00020471,318,0.750336
E00017150,406,0.7633139999999999
E00021800,170,0.619351
E00014257,111,1.094347
E00021149,81,0.835178
E00002926,309,0.710981
E00006905,66,0.5893440000000001
E00005942,348,0.7108099999999999
E00008896,149,0.704022
E00004240,290,0.706879
E00022154,404,0.8760330000000001
E00015070,225,0.9812759999999999
E00174659,21,0.724074
E00008858,237,0.750899
E00017194,408,0.922673
E00005980,53,0.9189919999999999
E00021781,174,0.707515
E00022470,397,0.7394489999999999
E00016731,392,0.997746
E00009708,110,0.712573
E00019867,334,0.7703099999999999
E00006873,57,0.897983
E00006927,97,0.7551
E00017909,176,0.652621
E00007590,95,0.824322
E00008886,84,0.76649
E00002977,307,0.9648260000000001
E00016653,123,0.643753
E00013521,141,0.712072
E00013287,269,0.6957340000000001
E00004259,292,0.755293
E00016624,130,0.667089
E00016049,372,0.776274
E00006502,272,0.8302350000000001
E00017909,175,0.668861
E00021783,167,0.866962
E00013860,229,0.7651939999999999
E00021784,168,0.6518619999999999
E00013971,142,0.7495510000000001
E00013358,120,0.8464769999999999
E00023497,3,0.744454
E00176279,311,0.575622
E00008886,133,0.7048479999999999
E00019972,158,0.7704139999999999
E00005710,346,0.711669
E00004238,286,0.798432
E00019778,324,0.698849
E00015220,378,0.8059189999999999
E00176321,79,0.6718719999999999
E00008960,92,0.639838
E00176288,78,0.683797
E00013573,137,0.6551440000000001
E00007771,103,0.682153
E00023958,281,0.713546
E00009124,93,0.674318
E00004538,139,0.666731
E00003408,343,0.8302970000000001
E00167478,160,0.697274
E00000029,211,0.720956
E00004200,9,0.6946100000000001
E00005700,348,0.659037
E00021200,222,0.602668
E00004553,283,0.8254790000000001
E00016098,215,0.70702
E00020083,337,0.666237
E00020121,339,0.811532
E00008747,80,0.827298
E00007601,107,0.708507
E00171546,159,0.73276
E00000032,210,0.7268640000000001
E00000021,200,0.692044
E00006892,74,0.841361
E00004527,283,0.702288
E00004541,139,0.725889
E00024134,300,0.67737
E00019943,161,0.694584
E00019991,161,0.687817
E00021166,235,0.7850280000000001
E00024128,11,0.6403099999999999
E00014970,223,0.676966
E00004544,291,0.729391
E00004273,288,0.735557
E00005542,347,0.79723
E00017913,168,0.641094
E00020103,152,0.63682
E00005694,350,0.6726019999999999
E00004546,291,0.659901
E00020126,162,0.631091
E00016195,122,0.753242
E00020096,160,0.769905
E00006493,52,0.7827200000000001
E00015341,380,0.6741699999999999
E00022350,404,0.732095
E00021796,170,0.670412
E00013444,137,0.6865249999999999
E00017936,169,0.7475170000000001
E00021176,220,0.758739
E00008782,43,0.690014
E00016161,246,0.7053630000000001
E00017954,172,0.7850309999999999
E00017921,168,0.721194
E00012857,119,0.764573
E00008268,128,0.7715789999999999
E00023655,0,0.8602190000000001
E00021693,252,0.6955119999999999
E00016052,372,0.8177279999999999
E00000029,210,0.738989
E00176310,235,0.7108329999999999
E00008850,235,0.694702
E00021151,233,0.653446
E00006479,62,0.781227
E00017921,176,0.758377
E00013945,226,0.752691
E00016591,130,0.822787
E00014257,109,0.885713
E00005547,345,0.697074
E00008744,149,0.662399
E00171516,398,0.5715330000000001
E00020496,318,0.6857519999999999
E00174770,187,0.7904950000000001
E00166817,274,0.693834
E00176305,238,0.593463
E00006488,258,0.6452100000000001
E00020130,152,0.652218
E00006922,96,0.815033
E00176308,252,0.6428200000000001
E00021198,41,0.756579
E00008737,80,0.640437
E00015524,380,0.6016
E00004542,282,0.753572
E00013263,267,0.91590800000000006
E00008744,311,0.752984
E00022265,402,0.78071
E00006258,58,0.702094
E00171730,179,0.6341169999999999
E00021453,222,0.831785
E00167979,159,0.8935789999999999
E00009223,312,0.721019
E00005534,346,0.688844
E00175089,111,0.925772
E00006425,58,0.818666
E00021716,241,0.730044
E00002532,310,0.7974220000000001
E00007780,101,0.626991
E00013445,189,0.879046
E00020123,327,0.733303
E00176255,239,0.784558
E00175191,30,0.916931
E00021147,222,0.7579199999999999
E00005957,344,0.641657
E00020983,276,0.6003189999999999
E00023936,22,0.664049
E00005710,345,0.7132430000000001
E00006897,73,0.619147
E00004549,283,0.707763
E00006880,59,0.655778
E00174679,282,0.6907369999999999
E00019974,158,0.734309
E00019982,160,0.773775
E00008620,312,0.750522
E00004229,294,0.599352
E00008731,147,0.5897519999999999
E00013561,139,0.678164
E00013660,226,0.680667
E00007785,108,0.898749
E00017158,405,0.987877
E00013444,139,0.6254500000000001
E00016716,389,0.712986
E00021198,222,0.713444
E00020834,277,0.860855
E00013440,188,0.6117229999999999
E00024138,298,0.626743
E00022078,399,0.7453930000000001
E00016038,368,0.7545069999999999
E00009764,110,0.7188880000000001
E00008794,93,0.59949
E00004570,286,0.6722250000000001
E00168856,52,0.76559
E00015581,375,0.897158
E00002337,305,1.464869
E00008308,384,0.749167
E00021688,253,0.692134
E00006822,261,0.777498
E00006008,53,0.754137
E00013870,143,0.6330560000000001
E00006884,57,0.6014489999999999
E00015250,373,0.716859
E00023691,0,0.731782
E00019956,329,0.6832140000000001
E00021783,164,0.614029
E00005667,349,0.749462
E00004528,26,0.75739
E00016618,127,0.782559
E00013885,289,0.709827
E00005050,359,0.754948
E00019986,329,0.7659429999999999
E00008171,36,0.773601
E00012754,51,0.8939900000000001
E00009380,56,0.697365
E00007771,100,0.796296
E00015918,363,0.716953
E00013527,145,0.790289
E00008270,128,0.781431
E00020471,335,0.715274
E00012756,272,0.9280259999999999
E00022430,399,0.703403
E00012764,263,0.695487
E00004236,290,0.704397
E00021715,235,0.781798
E00016590,121,0.8628150000000001
E00024110,27,0.7487590000000001
E00021686,194,0.721362
E00008851,79,0.722957
E00019967,151,0.695943
E00009615,111,0.7642599999999999
E00013920,147,0.7992480000000001
E00008713,87,0.8502179999999999
E00019737,332,0.756726
E00015647,219,0.805279
E00176223,42,0.823827
E00016037,364,0.863163
E00020001,323,0.762803
E00013448,189,0.791355
E00008786,43,0.600746
E00022353,404,0.7755449999999999
E00167492,151,0.7303999999999999
E00019958,159,0.736848
E00008868,239,0.878693
E00005947,344,0.6335919999999999
E00013762,289,0.780251
E00009695,113,0.629147
E00022342,402,0.918735
E00016472,392,1.0931289999999998
E00008759,43,0.7326269999999999
E00016606,125,0.638083
E00016853,391,0.717607
E00012829,120,0.98326
E00021691,197,0.713647
E00019999,323,0.7484890000000001
E00007862,385,1.007727
E00004197,30,0.687539
E00013659,226,0.763926
E00023835,4,0.6589940000000001
E00009700,111,0.944762
E00013430,188,0.6412279999999999
E00013855,229,0.7980430000000001
E00004256,292,0.7433099999999999
E00006479,61,0.9368350000000001
E00013975,144,0.867438
E00020521,321,0.928249
E00174777,189,0.637456
E00021774,169,0.564041
E00004235,288,0.707794
E00024116,4,0.663543
E00004560,304,0.707108
E00017938,164,0.742727
E00021732,33,0.601604
E00015434,377,0.70173
E00019342,117,2.2340109999999997
E00015221,372,0.645363
E00006935,95,0.552613
E00022356,179,0.6306029999999999
E00013575,136,0.6822140000000001
E00019956,161,0.666509
E00013526,146,0.787183
E00017948,171,0.8248759999999999
E00008172,35,0.566684
E00015207,376,0.8387380000000001
E00021441,220,0.8718440000000001
E00016647,131,0.7373460000000001
E00005925,356,0.643014
E00004251,285,0.7725449999999999
E00023651,6,0.88047
E00005849,358,0.811303
E00015525,383,0.72154
E00015348,372,0.776077
E00017925,170,0.65098
E00007870,386,1.00191
E00013930,134,0.785651
E00015789,218,0.850912
E00015220,377,0.78349
E00012798,270,0.60915300000000006
E00006860,270,0.590658
E00008905,134,0.888798
E00019977,323,0.851208
E00013982,311,0.727822
E00017935,166,0.685134
E00009068,79,0.60136
E00004235,287,0.723174
E00007583,101,0.780069
E00008742,149,0.6617970000000001
E00166757,200,0.7452989999999999
E00013463,183,0.694662
E00014926,223,0.711367
E00014798,224,0.810745
E00015662,326,0.696569
E00019805,324,0.684763
E00017931,170,0.553774
E00009689,112,0.752442
E00019944,161,0.688942
E00004541,137,0.792339
E00176230,231,0.7255940000000001
E00174666,292,0.824059
E00000012,183,0.879881
E00014222,110,0.848641
E00021730,233,0.63262
E00008727,78,0.9515399999999999
E00003601,353,0.749261
E00005662,347,0.771714
E00010662,114,0.56408
E00009067,80,0.735409
E00013562,137,0.709909
E00004558,302,0.669519
E00015760,218,0.678475
E00021773,173,0.793143
E00021800,177,0.789042
