startid,endid,routedist
E00013354,261,0.43300099999999997
E00000030,196,0.47592599999999996
E00004256,289,0.362312
E00006474,64,0.591155
E00021157,221,0.38285199999999997
E00020498,321,0.337307
E00021781,173,0.364691
E00021197,221,0.603737
E00016202,39,0.408829
E00019979,330,0.54429399999999994
E00015808,363,0.42793200000000003
E00008802,93,0.415169
E00000021,249,0.466305
E00005946,344,0.447186
E00008300,384,0.502051
E00019897,334,0.319122
E00013574,139,0.339078
E00165809,324,0.5756720000000001
E00013343,266,0.575851
E00004237,293,0.465132
E00015199,325,0.709072
E00023931,31,0.386936
E00176311,241,0.361697
E00008726,148,0.439671
E00020137,327,0.463165
E00019298,224,2.29833
E00020103,156,0.320392
E00021174,81,0.388943
E00004530,22,0.451712
E00020127,152,0.36740300000000004
E00013988,132,0.418921
E00010684,114,0.466279
E00013352,259,0.441512
E00167998,157,0.460106
E00016026,367,0.568357
E00013442,83,0.368012
E00176216,78,0.427688
E00005770,354,0.529363
E00005666,347,0.41159500000000004
E00005911,355,0.403986
E00021149,221,0.384866
E00013510,144,0.535082
E00013531,144,0.458013
E00023928,27,0.350193
E00008847,80,0.574441
E00013506,144,0.386594
E00008922,231,0.378041
E00004526,301,0.379516
E00023932,298,0.375083
E00023482,0,0.449875
E00017909,174,0.460932
E00003041,306,0.457345
E00007777,100,0.458608
E00016663,387,0.408735
E00021711,236,0.45873
E00002541,310,0.504748
E00016610,125,0.41692
E00016656,387,0.43208199999999997
E00020078,337,0.591642
E00024108,9,0.36499400000000004
E00015175,325,0.365923
E00023956,299,0.41360199999999997
E00020395,317,0.47359300000000004
E00016360,393,0.448809
E00016063,370,0.320036
E00020397,319,0.476555
E00019997,332,0.447013
E00008181,40,0.433741
E00008176,40,0.390323
E00013578,291,0.35033800000000004
E00013453,138,0.414114
E00015524,383,0.36729500000000004
E00176264,238,0.516299
E00000022,184,0.423012
E00171546,326,0.423466
E00004523,22,0.38726299999999997
E00013454,189,0.461137
E00176592,385,0.394583
E00013517,311,0.5354840000000001
E00008811,88,0.390346
E00016623,121,0.517492
E00008580,91,0.395596
E00015911,364,0.5883700000000001
E00004236,292,0.5748840000000001
E00171516,397,0.525383
E00015836,367,0.302268
E00015246,362,0.5833550000000001
E00174925,361,0.45881700000000003
E00015342,379,0.459305
E00006880,63,0.435892
E00006493,60,0.528826
E00008687,43,0.422979
E00015700,327,0.43400099999999997
E00000010,190,0.399663
E00167981,328,0.420047
E00008827,88,0.462166
E00021150,222,0.412292
E00022368,181,0.5288229999999999
E00004705,297,0.346527
E00006134,46,0.463677
E00022367,402,0.593346
E00008183,37,0.351656
E00013507,145,0.438604
E00007417,106,0.369106
E00000018,247,0.43480599999999997
E00020847,280,0.420653
E00022177,398,0.409193
E00024108,12,0.363524
E00013631,226,0.474204
E00008838,79,0.4325
E00020106,328,0.407097
E00023934,303,0.37758800000000003
E00020463,335,0.6265839999999999
E00008865,83,0.4694
E00015908,365,0.462836
E00020139,328,0.443476
E00023829,7,0.437602
E00020116,156,0.357487
E00174829,147,0.422254
E00013994,132,0.485066
E00168198,272,0.325355
E00004704,297,0.41517000000000004
E00020642,279,0.519779
E00013539,227,0.384746
E00006234,65,0.5799059999999999
E00020388,318,0.422668
E00008768,42,0.492525
E00013524,227,0.528189
E00012776,52,0.39399700000000004
E00006480,71,0.46463499999999996
E00016028,370,0.379638
E00020122,326,0.416168
E00021152,232,0.388464
E00004478,287,0.437782
E00009063,79,0.467521
E00013988,135,0.419748
E00015422,374,0.757344
E00007866,385,0.397984
E00019994,162,0.490195
E00016092,217,0.43521699999999996
E00006900,57,0.425654
E00021164,221,0.572175
E00008937,230,0.458572
E00013963,135,0.508019
E00006887,72,0.442775
E00019902,318,0.39993599999999996
E00007437,107,0.427477
E00023929,12,0.492709
E00016594,123,0.472609
E00005932,356,0.490431
E00015328,373,0.532361
E00015215,372,0.441954
E00007780,103,0.410074
E00015491,382,0.447458
E00015696,154,0.417803
E00020979,276,0.417765
E00009707,113,0.6711180000000001
E00019785,325,0.39250999999999997
E00023507,3,0.492673
E00006869,73,0.426728
E00020104,158,0.427697
E00016643,246,0.38069
E00013428,183,0.440582
E00007606,101,0.564692
E00005774,354,0.426951
E00013828,227,0.419995
E00015216,372,0.392995
E00000031,252,0.442875
E00012841,117,0.532452
E00009050,76,0.469822
E00017900,173,0.40973899999999996
E00000031,256,0.453228
E00009057,42,0.48188200000000003
E00022361,182,0.492334
E00004553,291,0.443401
E00021688,251,0.385016
E00016054,372,0.390158
E00006162,257,0.37875400000000004
E00006000,54,0.435882
E00004875,356,0.32327300000000003
E00176224,146,0.43042
E00013922,226,0.398489
E00006488,257,0.329112
E00012753,51,0.495679
E00006262,71,0.46916
E00020459,336,0.45498099999999997
E00006879,74,0.404608
E00021167,237,0.41479000000000005
E00000014,185,0.465494
E00013542,147,0.526316
E00015205,362,0.36486
E00005015,360,0.416406
E00016648,242,0.39280000000000004
E00175027,164,0.509047
E00008735,148,0.512689
E00023932,303,0.423359
E00020104,154,0.41230700000000003
E00016039,368,0.356524
E00005665,346,0.418832
E00020136,159,0.430287
E00024108,23,0.37702800000000003
E00012830,120,0.611852
E00176306,78,0.33879000000000004
E00009060,82,0.494765
E00021781,176,0.368165
E00167981,329,0.492183
E00006899,67,0.445776
E00018224,163,0.444459
E00015385,380,0.495525
E00004225,285,0.525866
E00021711,237,0.458763
E00175194,30,0.44102800000000003
E00021689,211,0.43096300000000004
E00016060,372,0.488993
E00012753,257,0.380231
E00023959,21,0.44551799999999997
E00015248,367,0.5939690000000001
E00016079,219,0.512805
E00012781,61,0.38608
E00000019,188,0.5324260000000001
E00015242,369,0.525747
E00176270,90,0.48495699999999997
E00174842,143,0.37717399999999995
E00017193,408,1.022619
E00021692,251,0.411908
E00022357,404,0.415829
E00015349,378,0.47425599999999996
E00017927,169,0.451356
E00016035,368,0.429873
E00021688,256,0.379076
E00012855,119,0.48328
E00021732,239,0.35695
E00012836,118,0.44281
E00022259,402,0.39915100000000003
E00176282,83,0.44205099999999997
E00021458,221,0.649555
E00004223,293,0.433334
E00020113,329,0.410655
E00022355,180,0.5193260000000001
E00022155,402,0.7681319999999999
E00008753,143,0.39927999999999997
E00000021,214,0.43142
E00013868,227,0.42409600000000003
E00022375,180,0.514682
E00003601,354,0.433245
E00013953,226,0.496458
E00012814,261,0.437448
E00013354,271,0.34906400000000004
E00006903,49,0.54464
E00013525,142,0.43629199999999996
E00021712,236,0.587394
E00008721,76,0.603426
E00174991,163,0.399778
E00012775,258,0.609495
E00167276,113,0.649594
E00000035,209,0.419491
E00016029,369,0.326255
E00017901,171,0.457929
E00023933,301,0.49317500000000003
E00013511,147,0.46015
E00176243,83,0.387998
E00013545,291,0.353854
E00021177,81,0.456505
E00008864,84,0.394021
E00021160,232,0.545241
E00024140,4,0.41558100000000003
E00174775,189,0.483597
E00016056,371,0.40382799999999996
E00006904,63,0.8553189999999999
E00004562,289,0.49001
E00006003,68,0.384759
E00013452,85,0.452369
E00005938,343,0.45494
E00015845,362,0.386135
E00013574,137,0.400154
E00022354,402,0.351911
E00008803,88,0.455011
E00015409,376,0.559308
E00008750,143,0.399574
E00020523,383,0.412178
E00009703,110,0.504686
E00021182,33,0.45755
E00017925,171,0.399968
E00013458,190,0.377988
E00006900,67,0.517515
E00005936,344,0.455639
E00008301,386,0.554211
E00016080,219,0.454049
E00008178,35,0.33627999999999997
E00010795,115,0.500497
E00021709,240,0.35826600000000003
E00017930,173,0.335846
E00016027,369,0.503239
E00176217,77,0.37000299999999997
E00006871,57,0.367317
E00174808,135,0.366565
E00021836,169,0.447764
E00022186,397,0.473512
E00013456,136,0.427212
E00016093,215,0.46874
E00020126,153,0.40699799999999997
E00008818,90,0.450434
E00008732,149,0.455738
E00004212,292,0.42711099999999996
E00023928,24,0.404447
E00171541,371,0.506992
E00012767,263,0.337916
E00011172,395,0.620808
E00006885,62,0.510277
E00010801,115,0.351158
E00020870,276,0.618927
E00020113,161,0.393951
E00004529,25,0.435764
E00004529,341,0.435764
E00020399,316,0.400378
E00013446,85,0.44254000000000004
E00021779,169,0.414763
E00004248,287,0.46888
E00023933,300,0.41231
E00004712,295,0.6091319999999999
E00019143,313,0.432017
E00024112,11,0.40707499999999996
E00175192,27,0.46486099999999997
E00022375,179,0.597842
E00021715,238,0.444893
E00022375,178,0.650845
E00005673,347,0.433955
E00020497,335,0.405746
E00023933,304,0.491664
E00016623,122,0.489282
E00016606,124,0.38631400000000005
E00007430,105,0.65479
E00019972,323,0.403356
E00023960,299,0.624282
E00016365,393,0.571955
E00016646,246,0.378911
E00015818,363,0.397639
E00019802,325,0.528478
E00008687,82,0.39819099999999996
E00020127,153,0.505312
E00013972,132,0.435711
E00006901,49,0.410337
E00004561,299,0.442027
E00015223,372,0.38001
E00008808,89,0.32779199999999997
E00021799,176,0.471735
E00023959,298,0.391121
E00024108,340,0.456866
E00021729,235,0.464913
E00009071,81,0.426087
E00006494,61,0.522015
E00015844,368,0.433882
E00009216,312,0.493988
E00175190,19,0.427899
E00021709,237,0.408569
E00021693,241,0.406381
E00012776,70,0.441103
E00005876,361,0.438699
E00015804,366,0.420238
E00017925,173,0.489873
E00006501,61,0.471293
E00013970,147,0.39254700000000003
E00013508,141,0.5891580000000001
E00006930,96,0.370696
E00004273,290,0.480754
E00175194,27,0.458099
E00004207,288,0.38906
E00023623,3,0.419159
E00013630,228,1.045992
E00016608,123,0.325258
E00002893,309,0.442634
E00006887,50,0.42024
E00000013,190,0.409331
E00015817,366,0.32913400000000004
E00176281,83,0.493498
E00021154,220,0.432818
E00020102,327,0.485294
E00013428,249,0.396518
E00021688,252,0.3895
E00167491,330,0.420192
E00021691,212,0.434133
E00015421,375,0.8808980000000001
E00167177,241,0.443261
E00167478,328,0.471356
E00016405,390,0.382857
E00016057,371,0.443486
E00004528,300,0.38420299999999996
E00023934,302,0.388127
E00023934,29,0.45278199999999996
E00023934,342,0.45278199999999996
E00002883,308,0.444903
E00023624,6,0.371908
E00174983,174,0.372089
E00015578,373,0.497866
E00006486,61,0.537899
E00176257,79,0.483402
E00006886,69,0.40285899999999997
E00023495,3,0.5631929999999999
E00176288,77,0.47771399999999997
E00017903,177,0.410525
E00015790,216,0.387481
E00005665,345,0.420406
E00008301,385,0.48630599999999996
E00013448,85,0.440258
E00021132,274,0.508784
E00008685,77,0.443295
E00004571,287,0.394292
E00004704,296,0.46646699999999996
E00008762,82,0.463588
E00006883,72,0.41269799999999995
E00015820,365,0.387216
E00006871,72,0.33284800000000003
E00009219,312,0.425234
E00024138,9,0.38839
E00006269,67,0.471786
E00017185,407,0.472486
E00015664,327,0.462497
E00000019,189,0.510298
E00019143,314,0.43281200000000003
E00020395,318,0.5439489999999999
E00013506,147,0.40618200000000004
E00013864,143,0.45156
E00174659,298,0.346079
E00007787,103,0.401495
E00020095,153,0.497151
E00019788,325,0.439679
E00000030,256,0.37523
E00015650,215,0.5542480000000001
E00013986,134,0.480113
E00024134,340,0.47441500000000003
E00016032,367,0.514481
E00023957,31,0.443583
E00016032,368,0.432729
E00171546,154,0.49909699999999996
E00005982,53,0.49862900000000004
E00023833,7,0.36679700000000004
E00019849,334,0.538956
E00013279,264,0.456301
E00013457,138,0.42165499999999995
E00167480,339,0.399247
E00176554,384,0.41027199999999997
E00021776,169,0.345743
E00024136,10,0.44234300000000004
E00006511,72,0.489593
E00019974,160,0.524066
E00175194,17,0.42172899999999997
E00008884,85,0.412144
E00174781,137,0.447649
E00000030,197,0.498612
E00013517,142,0.673481
E00000030,252,0.385654
E00002546,310,0.398635
E00016894,388,0.523355
E00013525,227,0.436333
E00016021,377,0.544674
E00021713,235,0.47232100000000005
E00023930,26,0.35776100000000005
E00023488,3,0.390892
E00016649,242,0.466109
E00176238,79,0.445992
E00008642,312,0.35516899999999996
E00004369,284,0.415437
E00006909,62,0.462882
E00021775,171,0.426779
E00006942,97,0.6055900000000001
E00021166,233,0.5289349999999999
E00168021,315,0.5357580000000001
E00017932,167,0.46126
E00005700,351,0.38380000000000003
E00015631,150,0.503536
E00016035,370,0.668485
E00007779,106,0.37935399999999997
E00012856,119,0.43662900000000004
E00020117,150,0.39974
E00021777,169,0.387911
E00020120,162,0.467805
E00008852,236,0.410808
E00015652,215,0.409655
E00015491,383,0.473977
E00013507,226,0.478647
E00015760,216,0.464341
E00013983,149,0.5206609999999999
E00008812,88,0.41692599999999996
E00020100,156,0.446689
E00017142,405,0.478153
E00013461,189,0.473024
E00171508,169,0.450108
E00016848,392,0.473464
E00005705,348,0.619403
E00013536,143,0.5814900000000001
E00019897,333,0.40295600000000004
E00024108,14,0.41892399999999996
E00023928,302,0.423599
E00005687,354,0.556593
E00008280,384,0.40475099999999997
E00017915,170,0.339582
E00006209,56,0.623051
E00015427,374,0.332279
E00016605,122,0.5305599999999999
E00174840,227,0.441822
E00023928,8,0.431554
E00004237,294,0.467657
E00021729,240,0.481768
E00015642,215,0.44481400000000004
E00176535,36,0.363315
E00021703,236,0.453764
E00021728,236,0.448664
E00013546,136,0.42688600000000004
E00016600,123,0.44333100000000003
E00008167,36,0.453688
E00008233,128,0.595583
E00015819,363,0.467897
E00006875,66,0.426428
E00013312,267,0.518205
E00015396,373,0.409371
E00013522,142,0.38283100000000003
E00021159,41,0.465589
E00006001,53,0.590044
E00020116,155,0.432265
E00004755,296,0.438798
E00000010,191,0.41321600000000003
E00013512,145,0.568529
E00167267,113,0.470779
E00015694,326,0.443014
E00015836,368,0.468117
E00022092,181,0.473459
E00013969,145,0.411007
E00023957,24,0.43479199999999996
E00015911,363,0.6156670000000001
E00020138,153,0.520959
E00021804,170,0.429453
E00023716,0,0.500845
E00006005,54,0.483065
E00013833,229,0.45159
E00021726,239,0.528337
E00176243,134,0.8213830000000001
E00009123,93,0.423613
E00012775,48,0.581819
E00017900,172,0.572951
E00024114,7,0.384706
E00024133,300,0.412017
E00013450,190,0.503386
E00005990,68,0.34360199999999996
E00004747,296,0.503429
E00000031,251,0.47313499999999997
E00008864,83,0.381118
E00013833,227,0.511196
E00015689,326,0.522138
E00167276,112,0.430147
E00013458,189,0.397791
E00015789,215,0.492068
E00021784,172,0.336548
E00013368,271,0.42362099999999997
E00013532,227,0.418588
E00015620,218,0.435461
E00004205,292,0.381212
E00013526,144,0.47526999999999997
E00005708,347,0.352608
E00016649,246,0.509812
E00023841,5,0.415757
E00008180,35,0.474599
E00016093,216,0.45799900000000004
E00004528,302,0.35865199999999997
E00004543,281,0.40350400000000003
E00015397,373,0.433377
E00020136,157,0.492606
E00017911,172,0.446113
E00024133,9,0.46458499999999997
E00019971,329,0.498849
E00015158,224,0.445514
E00171546,155,0.386192
E00176309,240,0.504583
E00012833,117,0.37109800000000004
E00007782,105,0.539188
E00004525,283,0.497384
E00016200,39,0.455857
E00014083,1,0.584238
E00000021,184,0.5482079999999999
E00015702,155,0.412071
E00024138,32,0.482068
E00006477,73,0.445542
E00016614,126,0.499315
E00021461,221,0.567561
E00006242,58,0.383719
E00174761,134,0.519609
E00174773,139,0.49616899999999997
E00006496,45,0.382383
E00015579,375,0.564611
E00023929,303,0.484596
E00013958,133,0.403822
E00008810,88,0.48383800000000005
E00020185,337,0.424547
E00021799,175,0.478522
E00006871,71,0.382841
E00013458,188,0.401155
E00013519,144,0.647765
E00020727,278,0.473872
E00013660,228,0.78867
E00013570,138,0.41208999999999996
E00015331,373,0.5213150000000001
E00015768,215,0.5027010000000001
E00020837,277,0.458944
E00176330,76,0.42816000000000004
E00006040,67,0.7137279999999999
E00021155,237,0.552093
E00176302,77,0.483325
E00015389,380,0.492888
E00008727,141,0.408833
E00006883,55,0.475451
E00022175,399,0.336544
E00005695,350,0.405486
E00023957,22,0.35431599999999996
E00009684,112,0.5201939999999999
E00005018,359,0.506851
E00017185,408,0.44371499999999997
E00015672,326,0.617629
E00013535,140,0.68588
E00004736,285,0.419989
E00012755,60,0.425985
E00013566,138,0.45068400000000003
E00004259,285,0.47989299999999996
E00015648,219,0.44832299999999997
E00175192,16,0.433927
E00010678,114,0.42807
E00021195,221,0.521428
E00012834,119,0.41347500000000004
E00013870,227,0.38227
E00004573,286,0.49547599999999997
E00008706,82,0.384805
E00021836,165,0.427426
E00015674,327,0.614147
E00008795,90,0.593719
E00020472,336,0.48976600000000003
E00015915,365,0.73615
E00023957,298,0.482982
E00013532,145,0.527317
E00016775,392,0.434899
E00013320,265,0.41934899999999997
E00023686,1,0.730832
E00015804,362,0.36011000000000004
E00176303,140,0.38074
E00020860,276,0.563303
E00022346,179,0.379147
E00006492,258,0.43598000000000003
E00176257,80,0.470903
E00008709,43,0.34621300000000005
E00176305,241,0.431062
E00009149,42,0.517675
E00006507,272,0.627158
E00000019,190,0.536852
E00007778,102,0.42258999999999997
E00016656,123,0.5487430000000001
E00015700,154,0.394464
E00020125,162,0.424102
E00017948,172,0.6920660000000001
E00008831,80,0.5213880000000001
E00167276,111,0.465403
E00020118,154,0.447906
E00008823,89,0.381757
E00004398,284,0.550099
E00176257,311,0.521745
E00008769,82,0.523011
E00013442,191,0.5155069999999999
E00004745,295,0.435952
E00021706,239,0.49177
E00004856,355,0.384827
E00021706,232,0.468814
E00013509,145,0.405694
E00015583,374,0.756533
E00004396,284,0.586327
E00015419,376,0.5243150000000001
E00165798,270,0.488937
E00024135,7,0.46522800000000003
E00176218,77,0.42148599999999997
E00009129,87,0.48650299999999996
E00015796,216,0.48975
E00023500,6,0.44273599999999996
E00013512,311,0.49933999999999995
E00017911,175,0.473028
E00166758,188,0.575844
E00008813,87,0.506551
E00020791,278,0.451161
E00023955,29,0.463515
E00023955,342,0.463515
E00174781,138,0.46548399999999995
E00013455,86,0.504946
E00013419,135,0.459175
E00017926,173,0.492581
E00015492,381,0.441204
E00019761,331,0.493036
E00023936,18,0.38341000000000003
E00022727,408,0.41885
E00004572,287,0.45556599999999997
E00176236,146,0.468523
E00020102,154,0.445757
E00013509,144,0.44739999999999996
E00167763,159,0.43577
E00004203,293,0.407952
E00021148,41,0.386606
E00004390,284,0.676156
E00019974,330,0.537328
E00023652,6,0.416487
E00005672,348,0.506094
E00022170,402,0.697392
E00016625,121,0.542495
E00174878,224,0.669728
E00009624,111,0.49757999999999997
E00021780,174,0.350691
E00008905,85,0.45507
E00009685,113,0.381021
E00016667,125,0.892401
E00013956,134,0.46357299999999996
E00019297,224,2.512277
E00004532,291,0.415636
E00009622,110,0.456259
E00008792,89,0.399597
E00023957,302,0.445847
E00004266,289,0.42965800000000004
E00016623,242,0.5497329999999999
E00004573,288,0.5316470000000001
E00013452,191,0.43985700000000005
E00023931,22,0.413964
E00006500,48,0.426435
E00015412,374,0.850715
E00167491,160,0.433454
E00020881,280,0.578982
E00004714,297,0.966196
E00004560,281,0.47172800000000004
E00013513,144,0.686783
E00015834,367,0.39434800000000003
E00021153,233,0.382502
E00020407,317,0.474505
E00173937,387,0.616174
E00017913,175,0.537005
E00021703,241,0.42073700000000003
E00020120,158,0.44622300000000004
E00004536,137,0.5426570000000001
E00019864,334,0.444712
E00000030,251,0.403586
E00023842,4,0.513745
E00020005,152,0.509221
E00020070,338,0.453108
E00012813,271,0.42721699999999996
E00008752,77,0.561616
E00004537,282,0.371663
E00017956,166,0.484801
E00009205,231,0.432161
E00167245,81,0.470882
E00004213,288,0.528646
E00022192,398,0.628958
E00008705,43,0.428413
E00176218,76,0.455582
E00015380,380,0.600406
E00176248,79,0.595562
E00024136,12,0.45367
E00000017,249,0.46786099999999997
E00020114,153,0.460413
E00009616,109,0.42961900000000003
E00004716,296,0.40123899999999996
E00021731,33,0.39049599999999995
E00006217,68,0.366173
E00005680,347,0.408008
E00017936,165,0.49941199999999997
E00008762,42,0.41190499999999997
E00017189,407,0.406875
E00016411,389,0.42710000000000004
E00002546,309,0.5246620000000001
E00007783,107,0.492124
E00007784,101,0.415551
E00008174,38,0.389396
E00004476,287,0.433233
E00016887,388,0.462621
E00013509,149,0.484868
E00004871,355,0.384201
E00013518,147,0.451995
E00174719,310,0.374837
E00013424,185,0.64961
E00008794,87,0.425931
E00020103,153,0.48930599999999996
E00020106,159,0.458277
E00015523,382,0.511094
E00008883,86,0.48071600000000003
E00004717,296,0.6679489999999999
E00008903,86,0.444357
E00005656,352,0.661558
E00009608,110,0.486225
E00005006,360,0.363504
E00006496,48,0.374782
E00008171,35,0.5638730000000001
E00020107,151,0.66274
E00013353,261,0.531473
E00015829,367,0.488159
E00015380,379,0.427628
E00008802,92,0.494747
E00022260,402,0.5822350000000001
E00020376,315,0.909882
E00174842,147,0.422343
E00000035,210,0.432145
E00015236,371,0.62272
E00004523,21,0.476267
E00013447,190,0.45319099999999995
E00013311,269,0.38769
E00015522,382,0.7276900000000001
E00016602,122,0.491863
E00016588,129,0.559489
E00004524,283,0.474111
E00004719,296,0.6962569999999999
E00000020,186,0.565603
E00021692,256,0.432953
E00008861,240,0.484888
E00021724,233,0.450899
E00021163,220,0.483811
E00004235,294,0.354961
E00015178,325,0.484575
E00017172,407,0.950311
E00015203,372,0.41028699999999996
E00174778,187,0.740359
E00005027,359,0.47945699999999997
E00007580,99,0.433173
E00016074,218,0.406079
E00017911,171,0.506215
E00015791,218,0.488068
E00005679,344,0.444712
E00021708,234,0.464099
E00015639,216,0.464225
E00008580,90,0.457327
E00013576,137,0.454533
E00021164,234,0.45289100000000004
E00006898,69,0.418414
E00009683,112,0.42823
E00022177,399,0.480697
E00013312,265,0.7324080000000001
E00005935,343,0.640481
E00008902,86,0.444299
E00021686,212,0.46001299999999995
E00020842,280,0.543862
E00008793,90,0.408134
E00016584,122,0.489964
E00008168,35,0.5796549999999999
E00008808,90,0.396351
E00004871,356,0.5388339999999999
E00022345,404,0.41607299999999997
E00021167,234,0.48058
E00020900,279,0.36820800000000004
E00004236,294,0.449206
E00011184,395,0.451675
E00009636,110,0.39208699999999996
E00012824,119,0.628571
E00015245,367,0.40335899999999997
E00013576,139,0.393457
E00016412,390,0.648103
E00020078,338,0.633914
E00021702,232,0.426709
E00017925,168,0.501388
E00174674,282,0.441916
E00008311,385,0.43227699999999997
E00008877,85,0.532269
E00013572,137,0.384257
E00016196,121,0.47222699999999995
E00006131,59,0.417626
E00016404,389,0.433092
E00016661,387,0.45655399999999996
E00167479,156,0.442572
E00004522,303,0.43948899999999996
E00022077,180,0.451584
E00008737,148,0.6311420000000001
E00023960,14,0.500875
E00006887,71,0.502772
E00008818,89,0.38984500000000005
E00022726,408,0.7044199999999999
E00020241,319,0.44711
E00004385,284,0.38933999999999996
E00006500,52,0.550467
E00020110,158,0.390912
E00016827,391,0.516503
E00016073,219,0.491271
E00021181,34,0.44956799999999997
E00020120,153,0.47245499999999996
E00008904,86,0.5315599999999999
E00167981,159,0.428722
E00019723,332,0.46840499999999996
E00013440,84,0.480591
E00013963,132,0.389217
E00020123,156,0.436764
E00016073,216,0.4024
E00019902,317,0.462176
E00016617,124,0.474217
E00023928,26,0.45185000000000003
E00019927,158,0.460415
E00013575,138,0.425471
E00008892,83,0.471123
E00015198,325,0.571966
E00015346,377,0.6572680000000001
E00021732,232,0.447593
E00002969,305,0.537901
E00021708,235,0.5263150000000001
E00015635,217,0.433231
E00008583,90,0.433026
E00012761,258,0.512884
E00008849,80,0.65455700000000006
E00008742,80,0.44936000000000004
E00009063,76,0.46011799999999997
E00002329,306,0.6431319999999999
E00004719,297,0.747992
E00020115,155,0.49773
E00019964,156,0.606485
E00023462,0,0.46297000000000005
E00013975,149,0.43956900000000004
E00020399,317,0.43109800000000004
E00015914,364,0.472922
E00023929,301,0.519455
E00016193,121,0.526106
E00004529,23,0.43094600000000005
E00006878,46,0.400747
E00015346,378,0.6796960000000001
E00005944,343,0.5559700000000001
E00013447,188,0.461916
E00171525,380,0.40862400000000004
E00020100,327,0.44535199999999997
E00023931,20,0.508664
E00006500,45,0.43403699999999995
E00015915,366,0.6331330000000001
E00013463,186,0.466522
E00006506,257,0.423192
E00006501,60,0.558843
E00000018,249,0.490548
E00017911,176,0.462084
E00013535,147,0.5316409999999999
E00019971,161,0.515554
E00013971,145,0.448287
E00023930,25,0.438284
E00023930,341,0.438284
E00004229,292,0.40975799999999996
E00022175,398,0.381249
E00005702,350,0.403255
E00008171,40,0.540273
E00176243,84,0.405065
E00004537,283,0.412025
E00016602,124,0.461812
E00023960,298,0.6174740000000001
E00018225,166,0.454159
E00016059,370,0.41509199999999996
E00015245,370,0.471059
E00007865,386,0.519915
E00005971,68,0.45246800000000004
E00006255,55,0.726346
E00022265,403,0.531439
E00004203,295,0.457708
E00006481,50,0.504575
E00176303,143,0.411842
E00006868,59,0.403889
E00005904,361,0.655636
E00004205,293,0.346039
E00023929,304,0.517944
E00019919,334,0.492754
E00022177,397,0.477969
E00006493,44,0.45805399999999996
E00022169,401,0.6437
E00176331,82,0.414372
E00009051,78,0.370197
E00020138,156,0.479228
E00176304,82,0.46125099999999997
E00000010,185,0.56064
E00007579,99,0.550336
E00004211,288,0.438513
E00006263,55,0.41342399999999996
E00019903,319,0.461551
E00013533,229,0.664971
E00013432,184,0.43883999999999995
E00174833,144,0.448029
E00000001,183,0.761207
E00024133,298,0.455024
E00006476,73,0.606009
E00008689,82,0.36421499999999996
E00024112,14,0.394103
E00016053,372,0.490479
E00015844,362,0.34889800000000004
E00020100,159,0.506354
E00176270,91,0.5367580000000001
E00015763,215,0.5063799999999999
E00016879,388,0.48116899999999996
E00012837,118,0.447775
E00003605,353,0.512683
E00022345,400,0.38546600000000003
E00019992,160,0.522051
E00022362,181,0.6239669999999999
E00020114,150,0.391352
E00008858,238,0.49592
E00021697,240,0.523627
E00021167,221,0.523039
E00021686,213,0.462387
E00167245,33,0.403423
E00013832,141,0.451346
E00000019,214,0.519518
E00015179,325,0.436067
E00167179,241,0.420333
E00008612,312,0.470204
E00024108,27,0.37703699999999996
E00021785,165,0.36640100000000003
E00020110,326,0.507974
E00176221,76,0.564746
E00017898,166,0.510926
E00012820,118,0.621911
E00020055,337,0.502279
E00021692,252,0.434928
E00013569,137,0.463976
E00006240,59,0.485321
E00013363,120,0.5499809999999999
E00021719,239,0.464878
E00006502,52,0.525225
E00004933,355,0.368676
E00019755,332,0.7412089999999999
E00008248,127,0.47162200000000004
E00013366,271,0.442133
E00000016,183,0.49697399999999997
E00005032,358,0.493798
E00176233,148,0.387549
E00023959,24,0.43968
E00021156,33,0.501406
E00020376,316,0.5817279999999999
E00004862,357,0.6160410000000001
E00016622,125,0.5772269999999999
E00013450,188,0.526553
E00021182,34,0.457364
E00014714,225,0.62558
E00013374,120,0.45248
E00024136,8,0.478715
E00006481,72,0.531184
E00020061,338,0.49435500000000004
E00174036,131,0.509762
E00006894,63,0.481759
E00015491,381,0.38291000000000003
E00020119,151,0.448575
E00167275,111,0.366363
E00016589,130,0.496547
E00013439,135,0.506228
E00005951,344,0.492998
E00015642,218,0.459064
E00015225,372,0.412313
E00005689,353,0.411297
E00004254,286,0.396863
E00020004,162,0.5143540000000001
E00009688,112,0.459737
E00013860,228,0.709945
E00006516,66,0.476885
E00005937,344,0.407066
E00020881,276,0.411855
E00008722,311,0.35394200000000003
E00016202,37,0.455015
E00006010,68,0.406913
E00168858,262,0.414012
E00023839,3,0.447455
E00023956,31,0.489114
E00020124,154,0.48307
E00019983,152,0.45013400000000003
E00176303,141,0.502984
E00013557,138,0.38528199999999996
E00012764,119,0.46474099999999996
E00015914,363,0.500219
E00019790,324,0.537976
E00019997,331,0.494498
E00012757,70,0.444416
E00013530,147,0.495289
E00015373,379,0.670187
E00004527,300,0.425662
E00007785,106,0.593398
E00019992,323,0.564584
E00021461,222,0.52991
E00020855,277,0.45226900000000003
E00006880,69,0.480439
E00008711,78,0.480846
E00019898,317,0.536092
E00021724,239,0.43976499999999996
E00167478,156,0.5068
E00015412,375,0.817882
